,DUALEM,OpenEM,X1,X2,Y1,Y2
118,1.94033,8.37711,150.662575,150.662575,-34.024675,-34.024675
119,1.94154,8.43084,150.662585,150.662585,-34.024675,-34.024675
120,1.94476,8.49556,150.662595,150.662595,-34.024675,-34.024675
121,2.64345,8.48076,150.662195,150.662195,-34.024685,-34.024685
122,2.70185,8.43947,150.662205,150.662205,-34.024685,-34.024685
123,2.78415,8.3977,150.662215,150.662215,-34.024685,-34.024685
124,2.90436,8.35598,150.662225,150.662225,-34.024685,-34.024685
125,3.08782,8.31495,150.662235,150.662235,-34.024685,-34.024685
126,3.36153,8.27529,150.662245,150.662245,-34.024685,-34.024685
127,3.64474,8.23744,150.662255,150.662255,-34.024685,-34.024685
128,3.63306,8.2011,150.662265,150.662265,-34.024685,-34.024685
129,3.30544,8.16489,150.662275,150.662275,-34.024685,-34.024685
130,2.97208,8.12688,150.662285,150.662285,-34.024685,-34.024685
131,2.74475,8.08678,150.662295,150.662295,-34.024685,-34.024685
132,2.60428,8.04863,150.662305,150.662305,-34.024685,-34.024685
133,2.51976,8.02007,150.662315,150.662315,-34.024685,-34.024685
134,2.4714,8.00459,150.662325,150.662325,-34.024685,-34.024685
135,2.4495,7.99411,150.662335,150.662335,-34.024685,-34.024685
136,2.45091,7.977,150.662345,150.662345,-34.024685,-34.024685
137,2.46752,7.95525,150.662355,150.662355,-34.024685,-34.024685
138,2.45917,7.94666,150.662365,150.662365,-34.024685,-34.024685
139,2.39426,7.9629,150.662375,150.662375,-34.024685,-34.024685
140,2.32289,7.99184,150.662385,150.662385,-34.024685,-34.024685
141,2.264,8.01357,150.662395,150.662395,-34.024685,-34.024685
142,2.16453,8.02308,150.662405,150.662405,-34.024685,-34.024685
143,2.0464,8.03062,150.662415,150.662415,-34.024685,-34.024685
144,1.97196,8.0478,150.662425,150.662425,-34.024685,-34.024685
145,1.94892,8.07499,150.662435,150.662435,-34.024685,-34.024685
146,1.95096,8.10045,150.662445,150.662445,-34.024685,-34.024685
147,1.95895,8.10709,150.662455,150.662455,-34.024685,-34.024685
148,1.96564,8.07865,150.662465,150.662465,-34.024685,-34.024685
149,1.96885,8.01368,150.662475,150.662475,-34.024685,-34.024685
150,1.96817,7.96918,150.662485,150.662485,-34.024685,-34.024685
151,1.96401,8.0283,150.662495,150.662495,-34.024685,-34.024685
152,1.95722,8.14194,150.662505,150.662505,-34.024685,-34.024685
153,1.94883,8.21984,150.662515,150.662515,-34.024685,-34.024685
154,1.93988,8.23239,150.662525,150.662525,-34.024685,-34.024685
155,1.93133,8.20355,150.662535,150.662535,-34.024685,-34.024685
156,1.92399,8.20894,150.662545,150.662545,-34.024685,-34.024685
157,1.91854,8.26477,150.662555,150.662555,-34.024685,-34.024685
158,1.91548,8.29938,150.662565,150.662565,-34.024685,-34.024685
159,1.9151,8.31349,150.662575,150.662575,-34.024685,-34.024685
160,1.91746,8.35984,150.662585,150.662585,-34.024685,-34.024685
161,1.92235,8.4407,150.662595,150.662595,-34.024685,-34.024685
162,1.92943,8.52882,150.662605,150.662605,-34.024685,-34.024685
163,1.93832,8.60965,150.662615,150.662615,-34.024685,-34.024685
164,1.94861,8.6802,150.662625,150.662625,-34.024685,-34.024685
165,1.95992,8.74109,150.662635,150.662635,-34.024685,-34.024685
166,1.97185,8.79347,150.662645,150.662645,-34.024685,-34.024685
167,1.98401,8.83844,150.662655,150.662655,-34.024685,-34.024685
168,1.99599,8.87704,150.662665,150.662665,-34.024685,-34.024685
169,2.00741,8.91032,150.662675,150.662675,-34.024685,-34.024685
170,2.62951,8.44648,150.662195,150.662195,-34.024695,-34.024695
171,2.67793,8.40074,150.662205,150.662205,-34.024695,-34.024695
172,2.74215,8.35408,150.662215,150.662215,-34.024695,-34.024695
173,2.82531,8.30709,150.662225,150.662225,-34.024695,-34.024695
174,2.92985,8.26068,150.662235,150.662235,-34.024695,-34.024695
175,3.05419,8.21605,150.662245,150.662245,-34.024695,-34.024695
176,3.16038,8.17435,150.662255,150.662255,-34.024695,-34.024695
177,3.14794,8.13569,150.662265,150.662265,-34.024695,-34.024695
178,2.99851,8.09764,150.662275,150.662275,-34.024695,-34.024695
179,2.81402,8.05507,150.662285,150.662285,-34.024695,-34.024695
180,2.66474,8.00395,150.662295,150.662295,-34.024695,-34.024695
181,2.56247,7.94941,150.662305,150.662305,-34.024695,-34.024695
182,2.4976,7.91019,150.662315,150.662315,-34.024695,-34.024695
183,2.46024,7.90082,150.662325,150.662325,-34.024695,-34.024695
184,2.44827,7.90242,150.662335,150.662335,-34.024695,-34.024695
185,2.47299,7.87908,150.662345,150.662345,-34.024695,-34.024695
186,2.55402,7.82945,150.662355,150.662355,-34.024695,-34.024695
187,2.59623,7.80243,150.662365,150.662365,-34.024695,-34.024695
188,2.46254,7.83684,150.662375,150.662375,-34.024695,-34.024695
189,2.35886,7.89758,150.662385,150.662385,-34.024695,-34.024695
190,2.34579,7.9318,150.662395,150.662395,-34.024695,-34.024695
191,2.17051,7.93213,150.662405,150.662405,-34.024695,-34.024695
192,1.93314,7.92749,150.662415,150.662415,-34.024695,-34.024695
193,1.83499,7.94785,150.662425,150.662425,-34.024695,-34.024695
194,1.84947,7.99413,150.662435,150.662435,-34.024695,-34.024695
195,1.88458,8.04481,150.662445,150.662445,-34.024695,-34.024695
196,1.91205,8.07907,150.662455,150.662455,-34.024695,-34.024695
197,1.93038,8.08806,150.662465,150.662465,-34.024695,-34.024695
198,1.94047,8.07951,150.662475,150.662475,-34.024695,-34.024695
199,1.94332,8.08146,150.662485,150.662485,-34.024695,-34.024695
200,1.94032,8.12302,150.662495,150.662495,-34.024695,-34.024695
201,1.93312,8.19149,150.662505,150.662505,-34.024695,-34.024695
202,1.92343,8.24961,150.662515,150.662515,-34.024695,-34.024695
203,1.91277,8.27693,150.662525,150.662525,-34.024695,-34.024695
204,1.90249,8.28186,150.662535,150.662535,-34.024695,-34.024695
205,1.89365,8.28891,150.662545,150.662545,-34.024695,-34.024695
206,1.88718,8.29077,150.662555,150.662555,-34.024695,-34.024695
207,1.88379,8.24792,150.662565,150.662565,-34.024695,-34.024695
208,1.88394,8.20439,150.662575,150.662575,-34.024695,-34.024695
209,1.88769,8.26533,150.662585,150.662585,-34.024695,-34.024695
210,1.89468,8.38566,150.662595,150.662595,-34.024695,-34.024695
211,1.90432,8.49817,150.662605,150.662605,-34.024695,-34.024695
212,1.91606,8.59064,150.662615,150.662615,-34.024695,-34.024695
213,1.92943,8.66687,150.662625,150.662625,-34.024695,-34.024695
214,1.94403,8.7307,150.662635,150.662635,-34.024695,-34.024695
215,1.95941,8.78444,150.662645,150.662645,-34.024695,-34.024695
216,1.97509,8.82962,150.662655,150.662655,-34.024695,-34.024695
217,1.99056,8.8676,150.662665,150.662665,-34.024695,-34.024695
218,2.00534,8.89976,150.662675,150.662675,-34.024695,-34.024695
219,2.01905,8.92754,150.662685,150.662685,-34.024695,-34.024695
220,2.03138,8.95217,150.662695,150.662695,-34.024695,-34.024695
221,2.04216,8.97446,150.662705,150.662705,-34.024695,-34.024695
222,2.05127,8.99457,150.662715,150.662715,-34.024695,-34.024695
223,2.05869,9.01205,150.662725,150.662725,-34.024695,-34.024695
224,2.0644,9.026,150.662735,150.662735,-34.024695,-34.024695
225,2.06841,9.03524,150.662745,150.662745,-34.024695,-34.024695
226,2.07069,9.03852,150.662755,150.662755,-34.024695,-34.024695
227,2.61117,8.41161,150.662195,150.662195,-34.024705,-34.024705
228,2.65029,8.36088,150.662205,150.662205,-34.024705,-34.024705
229,2.70109,8.30853,150.662215,150.662215,-34.024705,-34.024705
230,2.76175,8.25513,150.662225,150.662225,-34.024705,-34.024705
231,2.82241,8.20174,150.662235,150.662235,-34.024705,-34.024705
232,2.86742,8.15025,150.662245,150.662245,-34.024705,-34.024705
233,2.88783,8.10335,150.662255,150.662255,-34.024705,-34.024705
234,2.866,8.0631,150.662265,150.662265,-34.024705,-34.024705
235,2.78896,8.02702,150.662275,150.662275,-34.024705,-34.024705
236,2.68582,7.98461,150.662285,150.662285,-34.024705,-34.024705
237,2.59297,7.92173,150.662295,150.662295,-34.024705,-34.024705
238,2.5252,7.83863,150.662305,150.662305,-34.024705,-34.024705
239,2.47927,7.77406,150.662315,150.662315,-34.024705,-34.024705
240,2.44682,7.77853,150.662325,150.662325,-34.024705,-34.024705
241,2.43031,7.81546,150.662335,150.662335,-34.024705,-34.024705
242,2.45791,7.78981,150.662345,150.662345,-34.024705,-34.024705
243,2.59128,7.6838,150.662355,150.662355,-34.024705,-34.024705
244,2.68786,7.61066,150.662365,150.662365,-34.024705,-34.024705
245,2.49168,7.68486,150.662375,150.662375,-34.024705,-34.024705
246,2.36113,7.80839,150.662385,150.662385,-34.024705,-34.024705
247,2.37569,7.85772,150.662395,150.662395,-34.024705,-34.024705
248,2.09154,7.83003,150.662405,150.662405,-34.024705,-34.024705
249,1.6707,7.79292,150.662415,150.662415,-34.024705,-34.024705
250,1.60223,7.82156,150.662425,150.662425,-34.024705,-34.024705
251,1.73106,7.90199,150.662435,150.662435,-34.024705,-34.024705
252,1.81408,7.983,150.662445,150.662445,-34.024705,-34.024705
253,1.86259,8.03867,150.662455,150.662455,-34.024705,-34.024705
254,1.89377,8.06554,150.662465,150.662465,-34.024705,-34.024705
255,1.91131,8.08132,150.662475,150.662475,-34.024705,-34.024705
256,1.91747,8.1086,150.662485,150.662485,-34.024705,-34.024705
257,1.91489,8.15707,150.662495,150.662495,-34.024705,-34.024705
258,1.90631,8.2184,150.662505,150.662505,-34.024705,-34.024705
259,1.89428,8.27424,150.662515,150.662515,-34.024705,-34.024705
260,1.88095,8.31147,150.662525,150.662525,-34.024705,-34.024705
261,1.86807,8.3296,150.662535,150.662535,-34.024705,-34.024705
262,1.85696,8.33162,150.662545,150.662545,-34.024705,-34.024705
263,1.84878,8.30228,150.662555,150.662555,-34.024705,-34.024705
264,1.84461,8.21048,150.662565,150.662565,-34.024705,-34.024705
265,1.84531,8.12596,150.662575,150.662575,-34.024705,-34.024705
266,1.85095,8.21274,150.662585,150.662585,-34.024705,-34.024705
267,1.86075,8.36449,150.662595,150.662595,-34.024705,-34.024705
268,1.87361,8.48765,150.662605,150.662605,-34.024705,-34.024705
269,1.88875,8.58297,150.662615,150.662615,-34.024705,-34.024705
270,1.9057,8.66032,150.662625,150.662625,-34.024705,-34.024705
271,1.92412,8.72464,150.662635,150.662635,-34.024705,-34.024705
272,1.94356,8.77811,150.662645,150.662645,-34.024705,-34.024705
273,1.96343,8.82209,150.662655,150.662655,-34.024705,-34.024705
274,1.98306,8.858,150.662665,150.662665,-34.024705,-34.024705
275,2.00182,8.88763,150.662675,150.662675,-34.024705,-34.024705
276,2.01918,8.91303,150.662685,150.662685,-34.024705,-34.024705
277,2.03483,8.93608,150.662695,150.662695,-34.024705,-34.024705
278,2.04857,8.95796,150.662705,150.662705,-34.024705,-34.024705
279,2.06034,8.97876,150.662715,150.662715,-34.024705,-34.024705
280,2.07017,8.99761,150.662725,150.662725,-34.024705,-34.024705
281,2.07812,9.01297,150.662735,150.662735,-34.024705,-34.024705
282,2.08423,9.02307,150.662745,150.662745,-34.024705,-34.024705
283,2.08852,9.02609,150.662755,150.662755,-34.024705,-34.024705
284,2.09096,9.02031,150.662765,150.662765,-34.024705,-34.024705
285,2.09146,9.00425,150.662775,150.662775,-34.024705,-34.024705
286,2.08991,8.97733,150.662785,150.662785,-34.024705,-34.024705
287,2.08618,8.94174,150.662795,150.662795,-34.024705,-34.024705
288,2.08019,8.90559,150.662805,150.662805,-34.024705,-34.024705
289,2.07187,8.88365,150.662815,150.662815,-34.024705,-34.024705
290,2.06114,8.88622,150.662825,150.662825,-34.024705,-34.024705
291,2.04779,8.91157,150.662835,150.662835,-34.024705,-34.024705
292,2.5679,8.43014,150.662185,150.662185,-34.024715,-34.024715
293,2.5898,8.37664,150.662195,150.662195,-34.024715,-34.024715
294,2.62104,8.32045,150.662205,150.662205,-34.024715,-34.024715
295,2.66555,8.26169,150.662215,150.662215,-34.024715,-34.024715
296,2.72655,8.20069,150.662225,150.662225,-34.024715,-34.024715
297,2.79887,8.13823,150.662235,150.662235,-34.024715,-34.024715
298,2.84701,8.07648,150.662245,150.662245,-34.024715,-34.024715
299,2.82285,8.02038,150.662255,150.662255,-34.024715,-34.024715
300,2.7537,7.97731,150.662265,150.662265,-34.024715,-34.024715
301,2.67483,7.94927,150.662275,150.662275,-34.024715,-34.024715
302,2.59921,7.92005,150.662285,150.662285,-34.024715,-34.024715
303,2.53946,7.85694,150.662295,150.662295,-34.024715,-34.024715
304,2.50152,7.74181,150.662305,150.662305,-34.024715,-34.024715
305,2.47715,7.63286,150.662315,150.662315,-34.024715,-34.024715
306,2.44447,7.654,150.662325,150.662325,-34.024715,-34.024715
307,2.40504,7.75173,150.662335,150.662335,-34.024715,-34.024715
308,2.41724,7.74096,150.662345,150.662345,-34.024715,-34.024715
309,2.48665,7.58138,150.662355,150.662355,-34.024715,-34.024715
310,2.5184,7.45221,150.662365,150.662365,-34.024715,-34.024715
311,2.41266,7.57357,150.662375,150.662375,-34.024715,-34.024715
312,2.29757,7.75848,150.662385,150.662385,-34.024715,-34.024715
313,2.19902,7.80817,150.662395,150.662395,-34.024715,-34.024715
314,1.9193,7.72543,150.662405,150.662405,-34.024715,-34.024715
315,1.49579,7.60542,150.662415,150.662415,-34.024715,-34.024715
316,1.47529,7.68758,150.662425,150.662425,-34.024715,-34.024715
317,1.66404,7.83203,150.662435,150.662435,-34.024715,-34.024715
318,1.75098,7.93307,150.662445,150.662445,-34.024715,-34.024715
319,1.81369,7.99301,150.662455,150.662455,-34.024715,-34.024715
320,1.8582,8.00539,150.662465,150.662465,-34.024715,-34.024715
321,1.88304,8.00711,150.662475,150.662475,-34.024715,-34.024715
322,1.89148,8.04701,150.662485,150.662485,-34.024715,-34.024715
323,1.88788,8.12655,150.662495,150.662495,-34.024715,-34.024715
324,1.87638,8.21374,150.662505,150.662505,-34.024715,-34.024715
325,1.86058,8.28564,150.662515,150.662515,-34.024715,-34.024715
326,1.84338,8.33396,150.662525,150.662525,-34.024715,-34.024715
327,1.82691,8.35892,150.662535,150.662535,-34.024715,-34.024715
328,1.81257,8.36173,150.662545,150.662545,-34.024715,-34.024715
329,1.80159,8.33625,150.662555,150.662555,-34.024715,-34.024715
330,1.79574,8.27364,150.662565,150.662565,-34.024715,-34.024715
331,1.79699,8.22406,150.662575,150.662575,-34.024715,-34.024715
332,1.80561,8.2877,150.662585,150.662585,-34.024715,-34.024715
333,1.81961,8.40083,150.662595,150.662595,-34.024715,-34.024715
334,1.83667,8.5014,150.662605,150.662605,-34.024715,-34.024715
335,1.8557,8.58679,150.662615,150.662615,-34.024715,-34.024715
336,1.87659,8.66028,150.662625,150.662625,-34.024715,-34.024715
337,1.89934,8.72276,150.662635,150.662635,-34.024715,-34.024715
338,1.92358,8.77432,150.662645,150.662645,-34.024715,-34.024715
339,1.94852,8.8154,150.662655,150.662655,-34.024715,-34.024715
340,1.97319,8.84727,150.662665,150.662665,-34.024715,-34.024715
341,1.99668,8.87223,150.662675,150.662675,-34.024715,-34.024715
342,2.01833,8.89337,150.662685,150.662685,-34.024715,-34.024715
343,2.03774,8.91378,150.662695,150.662695,-34.024715,-34.024715
344,2.05475,8.93532,150.662705,150.662705,-34.024715,-34.024715
345,2.0694,8.95787,150.662715,150.662715,-34.024715,-34.024715
346,2.08179,8.97957,150.662725,150.662725,-34.024715,-34.024715
347,2.0921,8.99782,150.662735,150.662735,-34.024715,-34.024715
348,2.10045,9.00998,150.662745,150.662745,-34.024715,-34.024715
349,2.10691,9.01356,150.662755,150.662755,-34.024715,-34.024715
350,2.11144,9.00609,150.662765,150.662765,-34.024715,-34.024715
351,2.11395,8.98477,150.662775,150.662775,-34.024715,-34.024715
352,2.11425,8.94656,150.662785,150.662785,-34.024715,-34.024715
353,2.11219,8.88957,150.662795,150.662795,-34.024715,-34.024715
354,2.10771,8.81953,150.662805,150.662805,-34.024715,-34.024715
355,2.1009,8.76452,150.662815,150.662815,-34.024715,-34.024715
356,2.0919,8.77242,150.662825,150.662825,-34.024715,-34.024715
357,2.08067,8.84572,150.662835,150.662835,-34.024715,-34.024715
358,2.0667,8.94133,150.662845,150.662845,-34.024715,-34.024715
359,2.049,9.03922,150.662855,150.662855,-34.024715,-34.024715
360,2.02634,9.13446,150.662865,150.662865,-34.024715,-34.024715
361,1.99766,9.22447,150.662875,150.662875,-34.024715,-34.024715
362,1.96239,9.30785,150.662885,150.662885,-34.024715,-34.024715
363,1.92051,9.38354,150.662895,150.662895,-34.024715,-34.024715
364,1.87243,9.45002,150.662905,150.662905,-34.024715,-34.024715
365,1.81882,9.50533,150.662915,150.662915,-34.024715,-34.024715
366,2.55179,8.40055,150.662185,150.662185,-34.024725,-34.024725
367,2.56531,8.34218,150.662195,150.662195,-34.024725,-34.024725
368,2.58762,8.28027,150.662205,150.662205,-34.024725,-34.024725
369,2.62603,8.21473,150.662215,150.662215,-34.024725,-34.024725
370,2.69322,8.14541,150.662225,150.662225,-34.024725,-34.024725
371,2.80104,8.07213,150.662235,150.662235,-34.024725,-34.024725
372,2.89708,7.99564,150.662245,150.662245,-34.024725,-34.024725
373,2.83778,7.92169,150.662255,150.662255,-34.024725,-34.024725
374,2.70342,7.86736,150.662265,150.662265,-34.024725,-34.024725
375,2.60242,7.85161,150.662275,150.662275,-34.024725,-34.024725
376,2.53585,7.85777,150.662285,150.662285,-34.024725,-34.024725
377,2.4992,7.82767,150.662295,150.662295,-34.024725,-34.024725
378,2.49405,7.72088,150.662305,150.662305,-34.024725,-34.024725
379,2.51127,7.60024,150.662315,150.662315,-34.024725,-34.024725
380,2.49768,7.62572,150.662325,150.662325,-34.024725,-34.024725
381,2.43459,7.74546,150.662335,150.662335,-34.024725,-34.024725
382,2.41991,7.75989,150.662345,150.662345,-34.024725,-34.024725
383,2.41728,7.63757,150.662355,150.662355,-34.024725,-34.024725
384,2.39353,7.53796,150.662365,150.662365,-34.024725,-34.024725
385,2.32429,7.63622,150.662375,150.662375,-34.024725,-34.024725
386,2.22565,7.78201,150.662385,150.662385,-34.024725,-34.024725
387,2.09763,7.80375,150.662395,150.662395,-34.024725,-34.024725
388,1.90175,7.68549,150.662405,150.662405,-34.024725,-34.024725
389,1.68968,7.43512,150.662415,150.662415,-34.024725,-34.024725
390,1.62152,7.85814,150.662425,150.662425,-34.024725,-34.024725
391,1.61069,7.8463,150.662435,150.662435,-34.024725,-34.024725
392,1.67583,7.91621,150.662445,150.662445,-34.024725,-34.024725
393,1.76677,7.95267,150.662455,150.662455,-34.024725,-34.024725
394,1.82696,7.9034,150.662465,150.662465,-34.024725,-34.024725
395,1.85757,7.83666,150.662475,150.662475,-34.024725,-34.024725
396,1.86607,7.89128,150.662485,150.662485,-34.024725,-34.024725
397,1.85912,8.04327,150.662495,150.662495,-34.024725,-34.024725
398,1.84251,8.18702,150.662505,150.662505,-34.024725,-34.024725
399,1.82111,8.28809,150.662515,150.662515,-34.024725,-34.024725
400,1.79869,8.34919,150.662525,150.662525,-34.024725,-34.024725
401,1.77773,8.37876,150.662535,150.662535,-34.024725,-34.024725
402,1.75925,8.38496,150.662545,150.662545,-34.024725,-34.024725
403,1.7436,8.3764,150.662555,150.662555,-34.024725,-34.024725
404,1.73369,8.36438,150.662565,150.662565,-34.024725,-34.024725
405,1.7353,8.36658,150.662575,150.662575,-34.024725,-34.024725
406,1.74971,8.39859,150.662585,150.662585,-34.024725,-34.024725
407,1.77093,8.45439,150.662595,150.662595,-34.024725,-34.024725
408,1.79347,8.52319,150.662605,150.662605,-34.024725,-34.024725
