ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
3977.0,-34.02571803,150.66293152,3.2160000801086426,140604,44396.0,7.57
3979.0,-34.02570846,150.66293485,3.2160000801086426,140605,44296.0,7.62
3981.0,-34.02570014,150.66294045,3.2160000801086426,140606,44419.0,7.57
3983.0,-34.02569336,150.66294593,3.2160000801086426,140607,43623.0,7.57
3984.0,-34.02568764,150.66295095,3.2160000801086426,140608,43524.0,7.56
3986.0,-34.02568105,150.66295655,3.2160000801086426,140609,44559.0,7.57
3988.0,-34.02567233,150.6629602,3.2160000801086426,140610,43972.0,7.56
3990.0,-34.02566499,150.66296227,4.288000106811523,140611,44392.0,7.59
3992.0,-34.02565677,150.66296489,4.288000106811523,140612,44417.0,7.559999
3993.0,-34.0256487,150.66296828,3.2160000801086426,140613,44404.0,7.59
3994.0,-34.02564052,150.66297183,3.2160000801086426,140614,44523.0,7.5700013995
3997.0,-34.02563301,150.6629746,3.2160000801086426,140615,44353.0,7.56
3999.0,-34.02562494,150.66297857,3.2160000801086426,140616,44193.0,7.57
4001.0,-34.02561727,150.66298122,3.2160000801086426,140617,44430.0,7.57
4002.0,-34.02561032,150.66298307,3.2160000801086426,140618,44027.0,7.57
4004.0,-34.02560362,150.66298566,3.2160000801086426,140619,44299.0,7.56
4006.0,-34.0255988,150.66298762,3.2160000801086426,140620,43330.0,7.57
4008.0,-34.02559604,150.66298795,3.2160000801086426,140621,44818.0,7.57
4009.0,-34.02559159,150.66298708,3.2160000801086426,140622,44772.0,7.56
4012.0,-34.02558596,150.66298862,3.2160000801086426,140623,44455.0,7.56
4013.0,-34.02558025,150.66299074,3.2160000801086426,140624,44133.0,7.57
4015.0,-34.02557356,150.6629933,3.2160000801086426,140625,44346.0,7.55
4017.0,-34.0255675,150.66299634,4.288000106811523,140626,43536.0,7.56
4019.0,-34.02556291,150.66300045,3.2160000801086426,140627,44418.0,7.57
4021.0,-34.02555705,150.66300522,3.2160000801086426,140628,44172.0,7.57
4022.0,-34.02554948,150.66300963,3.2160000801086426,140629,44450.0,7.57
4023.0,-34.02554365,150.66301279,3.2160000801086426,140630,44197.0,7.56
4026.0,-34.02553894,150.66301548,3.2160000801086426,140631,44947.0,7.58
