Lon,Lat,Result
150.662681623458,-34.02627012,2.85353973278612
150.662668080264,-34.02632457,2.76580705234316
150.662652126905,-34.02638871,2.54456060126037
150.662638071333,-34.02644522,2.49036781374827
150.662632054623,-34.02646941,2.86316109434762
150.66260318,-34.02644366,3.222087372883
150.66260082,-34.02639467,3.50716145198596
150.66261168,-34.02634549,3.79030064331803
150.662594626896,-34.02626993,4.03441803382451
150.662608339541,-34.0262151,3.82897360157557
150.66262123688,-34.02616353,3.79961311540506
150.66263440182,-34.02611089,4.19111156886303
150.662647029057,-34.0260604,3.92890755844071
150.66265897604,-34.02601263,4.094980347554
150.662671493236,-34.02596258,4.67159232010382
150.662683907894,-34.02591294,5.6439088850169
150.662696942785,-34.02586082,6.66040724172565
150.662709412463,-34.02581096,8.24030881695864
150.662722322307,-34.02575934,9.1694103728418
150.66273515212,-34.02570804,8.49086225767232
150.662748527139,-34.02565456,7.86939650834391
150.662762349825,-34.02559929,7.04346723347371
150.662775482252,-34.02554678,6.82963793280372
150.662788799749,-34.02549353,7.96481527558057
150.662801394474,-34.02544317,9.59986371613865
150.662820239044,-34.02536782,10.8156654784202
150.662834386853,-34.02531125,11.9808353392569
150.662848129509,-34.0252563,11.5673802323433
150.662860724234,-34.02520594,11.0246035310025
150.662874256812,-34.02515183,9.43371031134389
150.662887974458,-34.02509698,8.15241467940454
150.662901639585,-34.02504234,8.00147263363651
150.662914124269,-34.02499242,7.54931806206868
150.662927014106,-34.02494088,7.41804800417474
150.66294152455,-34.02488286,6.02387824297843
150.662956140034,-34.02482442,4.2304565467976
150.66292873,-34.02479541,3.25166339808839
150.66288849,-34.02481585,3.14974083116453
150.66286979,-34.02485461,3.16714224514881
150.662851801323,-34.0248984,3.80115862946334
150.662839977626,-34.02494509,3.53734248668808
150.66282758161,-34.02499404,3.31932107430498
150.662816175756,-34.02503908,3.64309506955862
150.662792639787,-34.02513202,3.83561284061205
150.662780626161,-34.02517946,4.54799606574185
150.662768736622,-34.02522641,4.9127270720894
150.662756378592,-34.02527521,5.92858059520681
150.662744605543,-34.0253217,6.56969189051205
150.662732981904,-34.0253676,6.84767102637456
150.66272043901,-34.02541713,6.29908969397082
150.662707883454,-34.02546671,4.90814500372394
150.662694945508,-34.0255178,4.26023433695488
150.662682331708,-34.02556761,4.36954754789479
150.662670181333,-34.02561559,5.71821808597608
150.662656972422,-34.02566775,7.22071995790671
150.66263804539,-34.02574249,7.51901668922846
150.662626745896,-34.02578711,7.81699114887838
150.66261578321,-34.0258304,7.41224344005565
150.662604397615,-34.02587536,6.33670129108844
150.662591905368,-34.02592469,5.56753156214187
150.662579757526,-34.02597266,4.21851150424794
150.662567308331,-34.02602182,3.88697106451705
150.662554190586,-34.02607362,4.3468389710194
150.662539041869,-34.02613344,4.44486477225859
150.662523070129,-34.02619651,4.24651525100036
150.662508828006,-34.02625275,3.6073118210734
150.662479009193,-34.0263705,2.82975680445913
150.662465286209,-34.02642469,3.73950854739079
150.66245707,-34.02643798,4.24162374491481
150.662406460191,-34.02640201,4.57346020791871
150.662418963491,-34.02635147,4.15323294543241
150.66243146679,-34.02630093,2.91837694197603
150.662451567564,-34.02621968,2.62456850688911
150.662465357313,-34.02616394,2.45846879213243
150.66247947857,-34.02610686,3.08184276158627
150.662492001661,-34.02605624,3.36562698000813
150.662503626712,-34.02600925,3.30401646158787
150.662515860352,-34.0259598,3.51781890111396
150.662526953505,-34.02591496,4.34339913991765
150.66253922178,-34.02586537,5.31926314420121
150.662549706343,-34.02582299,6.04615888223091
150.66256097762,-34.02577743,6.21061921649383
150.662572352802,-34.02573145,5.12604678501889
150.662583727985,-34.02568547,4.35623186773382
150.662595083376,-34.02563957,4.58777143961285
150.66260662926,-34.0255929,4.56969816964461
150.662617284525,-34.02554983,4.67772148765366
150.662627548908,-34.02550834,4.85733932965653
150.662639567315,-34.02545976,4.91086058368209
150.66265168468,-34.02541078,5.88833659131963
150.662663896054,-34.02536142,7.60497668564448
150.662679546207,-34.02529816,7.76040686639863
150.662689597831,-34.02525753,7.61268985933029
150.662699706355,-34.02521667,6.69710646294306
150.662710591697,-34.02517267,5.77055802527616
150.662722637318,-34.02512398,6.16270163482288
150.66273487838,-34.0250745,5.56929267729015
150.662747094702,-34.02502512,4.9304119705314
150.662759315972,-34.02497572,4.1944595080967
150.662780257886,-34.02489107,3.07666987460937
150.662794901145,-34.02483188,2.73093945164835
150.66277315,-34.02479762,2.56516249230962
150.66272842,-34.02481432,2.29296115861589
150.66271356,-34.02485425,2.33777511129987
150.662688258332,-34.02495114,3.14303733539768
150.662675442893,-34.02500221,4.54459722461417
150.66266231378,-34.02505453,5.39081681455304
150.662649789429,-34.02510444,6.16544191274786
150.662636251286,-34.02515839,6.79849119179923
150.662623656673,-34.02520858,6.61465447368857
150.662611920269,-34.02525535,6.17120742921053
150.662594663215,-34.02532412,5.55135410248274
150.66258322041,-34.02536972,4.00464306161667
150.662571218012,-34.02541755,3.01907743483728
150.662559933298,-34.02546252,2.74332875852229
150.662548721357,-34.0255072,2.64237358710926
150.662537853202,-34.02555051,2.6275254203402
150.662526884671,-34.02559422,2.57720263411808
150.662515926178,-34.02563789,2.59041164614159
150.66250470169,-34.02568262,3.39696431141587
150.662493685481,-34.02572652,4.50182679996156
150.662481339297,-34.02577572,5.48833289660838
150.662469213938,-34.02582404,5.47283941250186
150.662455560364,-34.02587845,4.47566403985044
150.662442785074,-34.02592936,3.19565852659015
150.662429507907,-34.02598227,1.9072679191606
150.6624168882,-34.02603256,1.4715606192646
150.662403889575,-34.02608436,1.34996564522
150.662389864611,-34.02614025,1.35285480430232
150.662376793214,-34.02619234,1.3392965949636
150.662363533613,-34.02624518,1.45860725817389
150.662349408273,-34.02630147,2.04166911462464
150.662335599117,-34.0263565,3.02624016225186
150.6623435,-34.0263964,3.6450992323249
150.66229457,-34.02638142,3.72603263805325
150.66228908,-34.02631337,3.5367134315525
150.662274542448,-34.02626458,2.78882859682678
150.662287419769,-34.0262136,2.47405763594007
150.66230009754,-34.02616341,2.65399758836605
150.662312757628,-34.02611329,2.32342406039987
150.662330666652,-34.02604239,2.41499991323865
150.662342932692,-34.02599383,4.04359850214554
150.662354832468,-34.02594672,5.31132267154778
150.662364976705,-34.02590656,6.42392548517087
150.662376179317,-34.02586221,7.20790313754525
150.662387015666,-34.02581931,5.89597021845421
150.662399327173,-34.02577057,4.95458673821765
150.662418026821,-34.02569654,4.23024395715549
150.662431318399,-34.02564392,3.83549373285289
150.662444319491,-34.02559245,3.77775324797237
150.66245756055,-34.02554003,3.5890790685614
150.662470273683,-34.0254897,3.81449151195746
150.662489508834,-34.02541355,3.77190850256713
150.662502017365,-34.02536403,3.95023629039043
150.66251376811,-34.02531751,3.95602776500423
150.662526018994,-34.02526901,4.00342134230121
150.662538312819,-34.02522034,4.36492750344753
150.662550475294,-34.02517219,4.14142324792717
150.66256249379,-34.02512461,3.5905841433356
150.662574828031,-34.02507578,3.27000835788749
150.662586945039,-34.02502781,2.46633134049923
150.662598604849,-34.02498165,2.24798730169714
150.662611307879,-34.02493136,2.65690064808597
150.662624607035,-34.02487871,2.76073137063578
150.662643796718,-34.02480274,2.98388642884092
150.6626494,-34.02478105,2.99903042538455
150.66261621,-34.02480492,2.91162030686109
150.662548443242,-34.02484435,2.92192726135106
150.662537226571,-34.0248875,3.00673057162018
150.662525523801,-34.02493252,3.07992400701829
150.662513475302,-34.02497887,3.62880113694685
150.662500841926,-34.02502747,4.50920525990947
150.662488504887,-34.02507493,5.13644919840356
150.662475686949,-34.02512424,5.87559977389456
150.662462944395,-34.02517326,6.31676276553622
150.662449666352,-34.02522434,6.40414595841628
150.662437222736,-34.02527221,6.73501470341192
150.662419322853,-34.02534107,6.52570049562118
150.662407718862,-34.02538571,6.25930421223705
150.662396291635,-34.02542967,5.46369001734621
150.662384308123,-34.02547577,4.61583104691357
150.662372324612,-34.02552187,4.55260797689373
150.662360692027,-34.02556662,4.07529847756533
150.662344198452,-34.02563007,4.84250623184889
150.662332259131,-34.025676,5.61003664480119
150.662319191645,-34.02572627,5.24011897983811
150.662298993839,-34.02580397,5.45908141033426
150.662287179292,-34.02584942,4.56059018370968
150.662275193181,-34.02589553,3.55889991167745
150.662262544207,-34.02594419,3.48245460868548
150.662250893426,-34.02598901,3.50372579821156
150.662238592781,-34.02603633,3.18218258500286
150.66221793747,-34.02611579,2.84967426601502
150.66220498176,-34.02616563,2.56844303681045
150.662192065042,-34.02621532,1.89505523510846
150.662177999362,-34.02626943,1.96018646075426
150.662162186846,-34.02633026,2.86187592943411
150.66215861,-34.02634275,2.96183665069394
150.66211781,-34.0263,2.81508665213953
150.66212004,-34.02625529,2.39163380270792
150.662125690418,-34.02621018,1.42799812948891
150.662142290988,-34.02614465,1.72403741112025
150.662152968754,-34.0261025,2.55638993449567
150.662163732652,-34.02606001,3.2658710053427
150.662173620036,-34.02602098,3.24134762572534
150.66218409514,-34.02597963,2.7498481431668
150.66220054118,-34.02591471,3.22293850838947
150.662212903577,-34.02586591,4.40197550028914
150.662225701697,-34.02581539,5.13725623573885
150.662238289555,-34.0257657,5.97638097918651
150.662250826747,-34.02571621,5.08304974353199
150.6622621505,-34.02567151,3.99847757005498
150.662276706715,-34.02561405,4.46221538109809
150.662287346482,-34.02557205,4.47348944085121
150.662298277576,-34.0255289,4.61634228672405
150.662315752127,-34.02545992,4.42057300282392
150.662326761753,-34.02541646,3.9268161673242
150.662337766312,-34.02537302,4.2570399174798
150.66234761063,-34.02533416,5.36802998600485
150.66235843026,-34.02529145,5.91787473719244
150.662380814304,-34.02520309,7.1917264543243
150.662391644067,-34.02516034,8.36786138869042
150.662402691692,-34.02511673,9.64042298714324
150.662413906514,-34.02507246,10.7004584310553
150.662425427862,-34.02502698,9.38659026944618
150.662436490686,-34.02498331,7.07459285087113
150.662447155786,-34.02494121,4.37624358761084
150.662462479585,-34.02488072,2.27515951397902
150.662474933179,-34.02483156,1.79430225278271
150.662486348129,-34.0247865,2.09324391444502
150.66249912,-34.02475391,2.14998994917234
150.66245887,-34.02476501,1.89810611418862
150.662412252268,-34.02480108,1.7939259040759
150.662396223645,-34.02486409,1.71651304432438
150.662386114496,-34.02490383,2.13606880557389
150.662376068943,-34.02494332,3.89979374896994
150.662365845322,-34.02498351,5.40165088405846
150.662355021359,-34.02502606,6.39202707874451
150.662344179589,-34.02506868,7.11440772389494
150.662333704129,-34.02510986,7.21533584066561
150.662322992095,-34.02515197,7.33625905547549
150.662312445408,-34.02519343,7.16564428008929
150.662301433202,-34.02523672,7.44942859526037
150.662283249962,-34.0253082,6.58318720738707
150.662269907615,-34.02536065,5.62664650965826
150.662257376747,-34.02540991,5.79787954773955
150.662244535533,-34.02546039,5.19995611007265
150.662233157017,-34.02550512,5.6195119035719
150.662217392951,-34.02556709,5.70754028479046
150.662202236859,-34.02562667,5.41953670651468
150.662191514649,-34.02566882,5.09444592493653
150.662180288762,-34.02571295,4.53522195192392
150.662163212084,-34.02578008,4.61099546343143
150.662151474889,-34.02582622,4.1604529919668
150.662139412085,-34.02587364,3.76892770961465
150.662126741307,-34.02592345,4.13656138624084
150.662112584937,-34.0259791,4.1565425538371
150.662098125852,-34.02603594,3.94851827122696
150.662085348234,-34.02608617,4.11749363386966
150.662072425617,-34.02613697,3.62889672484053
150.662059139234,-34.0261892,3.01775098970201
150.66204501339,-34.02624473,3.18640372592572
150.66203345935,-34.02629015,2.9096874283517
150.66203343,-34.02628104,2.54073680415229
150.66202021,-34.02623574,2.68520220162472
150.662001796354,-34.02619414,3.02348874202799
150.662012555718,-34.02614976,3.17150148212167
150.662023538125,-34.02610446,3.44238586824218
150.662034784789,-34.02605807,3.28789615735547
150.662046179339,-34.02601107,2.63643776096824
150.662057333876,-34.02596506,2.46098581452941
150.662074239025,-34.02589533,3.03372785028873
150.662085803281,-34.02584763,3.49843321809138
150.662097488756,-34.02579943,3.60258656706019
150.662109566979,-34.02574961,3.66062249471837
150.662121674295,-34.02569967,2.78309363264487
150.662139173415,-34.02562749,2.38447334255279
150.662151125571,-34.02557819,2.68631760999425
150.662168743485,-34.02550552,3.38967122986089
150.662180576847,-34.02545671,4.12591936082144
150.662191932607,-34.02540987,4.70124134369118
150.662203542926,-34.02536198,4.82925930824306
150.66221540538,-34.02531305,4.04686689482797
150.662227355112,-34.02526376,3.83755271928697
150.662238189632,-34.02521907,4.24582097408653
150.662249661762,-34.02517175,4.77534838781282
150.662261567855,-34.02512264,5.65123819188999
150.662272901796,-34.02507589,5.85988047919729
150.662284272102,-34.02502899,5.27646939318158
150.662295698169,-34.02498186,4.94525116062304
150.662306903618,-34.02493564,4.85590596083024
150.662318589093,-34.02488744,4.39246381831298
150.662331081884,-34.02483591,3.65747878363885
150.662343535885,-34.02478454,3.16049678044048
150.662354569204,-34.02473903,2.62642763843922
150.66236292,-34.02473337,2.98632157048336
150.66232378,-34.02477073,3.51165648549964
150.662263103594,-34.02481449,3.32523969127959
150.662250834452,-34.02486376,3.33812633488204
150.662239006074,-34.02491126,3.29070557394373
150.662227737987,-34.02495651,3.49547798896001
150.662212906445,-34.02501607,4.45779661785658
150.66220219616,-34.02505908,4.93153168767162
150.662190609329,-34.02510561,5.10211960191391
150.662179366144,-34.02515076,5.57262976202823
150.66216800592,-34.02519638,5.77062956997536
150.66215709393,-34.0252402,5.44457136063664
150.662146899113,-34.02528114,5.03563131435261
150.662136425395,-34.0253232,4.03813350878065
150.662126277891,-34.02536395,2.90873445191871
150.662109688279,-34.02543057,2.66136570981424
150.662097698038,-34.02547872,2.7300442780813
150.662086621696,-34.0255232,2.94739425372709
150.662075196727,-34.02556908,3.34921268912521
150.662063410682,-34.02561641,3.56591734743354
150.662052028046,-34.02566212,3.28436333056127
150.662035874216,-34.02572699,4.98874868417405
150.66202568687,-34.0257679,6.95338948799322
150.662014590605,-34.02581246,7.81025168629123
150.662003698536,-34.0258562,8.97542141812897
150.66199323976,-34.0258982,8.04855035404309
150.661981172323,-34.02594666,6.17418216018424
150.661965977215,-34.02600768,5.85908879862673
150.66195459707,-34.02605338,5.37565194506716
150.661945674737,-34.02608921,4.78998324811234
150.661937198147,-34.02612325,4.76481480915545
150.661923165955,-34.0261796,4.76481480915545
150.661913962231,-34.02621656,4.76481480915545
150.661905961267,-34.02624869,4.76481480915545
