,DUALEM,OpenEM,X1,X2,Y1,Y2
13198,3.38182,2.6789,150.662235,150.662235,-34.026055,-34.026055
13199,3.38915,2.67776,150.662245,150.662245,-34.026055,-34.026055
13200,3.42309,2.87206,150.662255,150.662255,-34.026055,-34.026055
13201,3.44783,3.10274,150.662265,150.662265,-34.026055,-34.026055
13202,3.44953,3.29028,150.662275,150.662275,-34.026055,-34.026055
13203,3.42535,3.43178,150.662285,150.662285,-34.026055,-34.026055
13204,3.36944,3.53811,150.662295,150.662295,-34.026055,-34.026055
13205,3.26606,3.61707,150.662305,150.662305,-34.026055,-34.026055
13206,3.0908,3.67474,150.662315,150.662315,-34.026055,-34.026055
13207,2.87888,3.72084,150.662325,150.662325,-34.026055,-34.026055
13208,2.85317,3.76579,150.662335,150.662335,-34.026055,-34.026055
13209,3.02947,3.81042,150.662345,150.662345,-34.026055,-34.026055
13210,3.15805,3.84853,150.662355,150.662355,-34.026055,-34.026055
13211,3.17916,3.87487,150.662365,150.662365,-34.026055,-34.026055
13212,3.11433,3.88547,150.662375,150.662375,-34.026055,-34.026055
13213,2.98693,3.87242,150.662385,150.662385,-34.026055,-34.026055
13214,2.83141,3.8167,150.662395,150.662395,-34.026055,-34.026055
13215,2.70219,3.70579,150.662405,150.662405,-34.026055,-34.026055
13216,2.66509,3.66214,150.662415,150.662415,-34.026055,-34.026055
13217,2.77974,3.79395,150.662425,150.662425,-34.026055,-34.026055
13218,2.99629,3.92744,150.662435,150.662435,-34.026055,-34.026055
13219,3.20728,4.00288,150.662445,150.662445,-34.026055,-34.026055
13220,3.3659,4.03822,150.662455,150.662455,-34.026055,-34.026055
13221,3.46501,4.04876,150.662465,150.662465,-34.026055,-34.026055
13222,3.4933,4.04555,150.662475,150.662475,-34.026055,-34.026055
13223,3.42108,4.04914,150.662485,150.662485,-34.026055,-34.026055
13224,3.38237,4.08406,150.662495,150.662495,-34.026055,-34.026055
13225,3.56103,4.13689,150.662505,150.662505,-34.026055,-34.026055
13226,3.73982,4.16982,150.662515,150.662515,-34.026055,-34.026055
13227,3.87564,4.17222,150.662525,150.662525,-34.026055,-34.026055
13228,3.98887,4.15683,150.662535,150.662535,-34.026055,-34.026055
13229,4.08124,4.1382,150.662545,150.662545,-34.026055,-34.026055
13230,4.13044,4.12465,150.662555,150.662555,-34.026055,-34.026055
13231,4.13214,4.11244,150.662565,150.662565,-34.026055,-34.026055
13232,4.12737,4.08949,150.662575,150.662575,-34.026055,-34.026055
13233,4.13566,4.05088,150.662585,150.662585,-34.026055,-34.026055
13234,4.15064,3.99758,150.662595,150.662595,-34.026055,-34.026055
13235,4.16233,3.93058,150.662605,150.662605,-34.026055,-34.026055
13236,4.16123,3.84611,150.662615,150.662615,-34.026055,-34.026055
13237,4.13378,3.72843,150.662625,150.662625,-34.026055,-34.026055
13238,4.05883,3.54281,150.662635,150.662635,-34.026055,-34.026055
13239,3.96727,3.29759,150.662645,150.662645,-34.026055,-34.026055
13240,4.02047,3.26502,150.662655,150.662655,-34.026055,-34.026055
13241,4.13419,3.49673,150.662665,150.662665,-34.026055,-34.026055
13242,4.20649,3.67974,150.662675,150.662675,-34.026055,-34.026055
13243,4.24854,3.76172,150.662685,150.662685,-34.026055,-34.026055
13244,4.27391,3.76897,150.662695,150.662695,-34.026055,-34.026055
13245,4.28824,3.70536,150.662705,150.662705,-34.026055,-34.026055
13246,4.29318,3.54501,150.662715,150.662715,-34.026055,-34.026055
13247,4.28917,3.25777,150.662725,150.662725,-34.026055,-34.026055
13248,4.28448,3.01014,150.662735,150.662735,-34.026055,-34.026055
13249,4.30446,3.1889,150.662745,150.662745,-34.026055,-34.026055
13250,4.36009,3.58148,150.662755,150.662755,-34.026055,-34.026055
13251,4.4335,3.92519,150.662765,150.662765,-34.026055,-34.026055
13252,4.51303,4.23137,150.662775,150.662775,-34.026055,-34.026055
13253,4.59857,4.54564,150.662785,150.662785,-34.026055,-34.026055
13254,4.69224,4.88786,150.662795,150.662795,-34.026055,-34.026055
13255,4.78731,5.22879,150.662805,150.662805,-34.026055,-34.026055
13256,4.85201,5.45971,150.662815,150.662815,-34.026055,-34.026055
13257,4.84959,5.46455,150.662825,150.662825,-34.026055,-34.026055
13258,4.7849,5.27278,150.662835,150.662835,-34.026055,-34.026055
13259,4.66878,4.98493,150.662845,150.662845,-34.026055,-34.026055
13260,4.51312,4.65074,150.662855,150.662855,-34.026055,-34.026055
13261,4.33747,4.29224,150.662865,150.662865,-34.026055,-34.026055
13262,4.16135,3.9333,150.662875,150.662875,-34.026055,-34.026055
13263,4.00434,3.60637,150.662885,150.662885,-34.026055,-34.026055
13264,3.88479,3.35057,150.662895,150.662895,-34.026055,-34.026055
13265,3.81203,3.19271,150.662905,150.662905,-34.026055,-34.026055
13266,3.78178,3.12669,150.662915,150.662915,-34.026055,-34.026055
13267,3.7821,3.12421,150.662925,150.662925,-34.026055,-34.026055
13268,3.80173,3.15935,150.662935,150.662935,-34.026055,-34.026055
13269,4.62388,4.83403,150.661925,150.661925,-34.026065,-34.026065
13270,4.74194,5.13234,150.661935,150.661935,-34.026065,-34.026065
13271,4.9068,5.53694,150.661945,150.661945,-34.026065,-34.026065
13272,5.01049,5.74491,150.661955,150.661955,-34.026065,-34.026065
13273,4.83667,5.40186,150.661965,150.661965,-34.026065,-34.026065
13274,4.55499,4.87937,150.661975,150.661975,-34.026065,-34.026065
13275,4.30649,4.46832,150.661985,150.661985,-34.026065,-34.026065
13276,4.09713,4.16262,150.661995,150.661995,-34.026065,-34.026065
13277,3.90976,3.92576,150.662005,150.662005,-34.026065,-34.026065
13278,3.72217,3.75177,150.662015,150.662015,-34.026065,-34.026065
13279,3.51195,3.65492,150.662025,150.662025,-34.026065,-34.026065
13280,3.38088,3.64248,150.662035,150.662035,-34.026065,-34.026065
13281,3.49507,3.69672,150.662045,150.662045,-34.026065,-34.026065
