DATE,GPS_TIME,GPS_FIX,WGS84_LON,WGS84_LAT,WGS84_ALT,WGS84_HAE,SPEED_KPH,STATION_ID,REMARK,AUX_X0,AUX_X1,AUX_X2,AUX_X3,AUX_X4,AUX_X5,AUX_X6,AUX_X7,AUX_X8,AUX_X9,AUX_X10,AUX_X11,AUX_X12
20180412,75042.62,,,,,,,,,$PDLM2,175045,+1.3,+4.01,+11.2,-8.33,,,,,,,
20180412,75042.62,,,,,,,,,$PDLMA,+13.31,+27.2,+0.0,-5.2,,,,,,,,
20180412,75043,51906,150.6632150,-34.0248233,63.74,86.54,0,0,gps,,,,,,,,,,,,,
20180412,75043.6,,,,,,,,,$PDLM1,175046,+0.2,+0.40,+23.8,-5.62,,,,,,,
20180412,75043.62,,,,,,,,,$PDLM2,175046,+1.5,+4.03,+11.2,-8.34,,,,,,,
20180412,75043.62,,,,,,,,,$PDLMA,+13.36,+27.2,+0.1,-5.2,,,,,,,,
20180412,75044,51906,150.6632150,-34.0248233,63.75,86.55,0,0,gps,,,,,,,,,,,,,
20180412,75044.6,,,,,,,,,$PDLM1,175047,+0.1,+0.40,+23.7,-5.62,,,,,,,
20180412,75044.62,,,,,,,,,$PDLM2,175047,+1.3,+4.01,+11.1,-8.32,,,,,,,
20180412,75044.64,,,,,,,,,$PDLMA,+13.33,+27.2,+0.0,-5.2,,,,,,,,
20180412,75045,51906,150.6632150,-34.0248233,63.76,86.56,0,0,gps,,,,,,,,,,,,,
20180412,75045.6,,,,,,,,,$PDLM1,175048,+0.3,+0.41,+23.7,-5.62,,,,,,,
20180412,75045.62,,,,,,,,,$PDLM2,175048,+1.0,+4.01,+10.9,-8.35,,,,,,,
20180412,75045.63,,,,,,,,,$PDLMA,+13.36,+27.2,+0.0,-5.2,,,,,,,,
20180412,75046,51906,150.6632150,-34.0248233,63.77,86.57,0,0,gps,,,,,,,,,,,,,
20180412,75046.6,,,,,,,,,$PDLM1,175049,+0.0,+0.41,+23.6,-5.62,,,,,,,
20180412,75046.62,,,,,,,,,$PDLM2,175049,+1.2,+4.04,+11.1,-8.34,,,,,,,
20180412,75046.64,,,,,,,,,$PDLMA,+13.31,+27.2,+0.0,-5.2,,,,,,,,
20180412,75047,51906,150.6632150,-34.0248233,63.77,86.57,0,0,gps,,,,,,,,,,,,,
20180412,75047.62,,,,,,,,,$PDLM1,175050,-0.3,+0.41,+23.7,-5.62,,,,,,,
20180412,75047.62,,,,,,,,,$PDLM2,175050,+1.6,+3.99,+10.9,-8.34,,,,,,,
20180412,75047.63,,,,,,,,,$PDLMA,+13.38,+27.2,+0.0,-5.2,,,,,,,,
20180412,75048,51906,150.6632167,-34.0248233,63.77,86.57,0.3,0,gps,,,,,,,,,,,,,
20180412,75048.59,,,,,,,,,$PDLM1,175051,-0.1,+0.41,+23.7,-5.61,,,,,,,
20180412,75048.6,,,,,,,,,$PDLM2,175051,+1.7,+4.01,+11.3,-8.34,,,,,,,
20180412,75048.6,,,,,,,,,$PDLMA,+13.36,+27.2,+0.0,-5.2,,,,,,,,
20180412,75049,51906,150.6632167,-34.0248233,63.77,86.57,0.1,0,gps,,,,,,,,,,,,,
20180412,75049.59,,,,,,,,,$PDLM1,175052,+0.3,+0.41,+23.7,-5.62,,,,,,,
20180412,75049.6,,,,,,,,,$PDLM2,175052,+1.9,+4.02,+10.8,-8.33,,,,,,,
20180412,75049.62,,,,,,,,,$PDLMA,+13.36,+27.2,+0.0,-5.2,,,,,,,,
20180412,75050,51906,150.6632167,-34.0248233,63.78,86.58,0.1,0,gps,,,,,,,,,,,,,
20180412,75050.59,,,,,,,,,$PDLM1,175053,+0.1,+0.40,+23.6,-5.62,,,,,,,
20180412,75050.6,,,,,,,,,$PDLM2,175053,+1.4,+4.03,+11.0,-8.34,,,,,,,
20180412,75050.62,,,,,,,,,$PDLMA,+13.36,+27.2,+0.0,-5.2,,,,,,,,
20180412,75051,51906,150.6632167,-34.0248233,63.77,86.57,0,0,gps,,,,,,,,,,,,,
20180412,75051.59,,,,,,,,,$PDLM1,175054,-0.2,+0.41,+23.7,-5.61,,,,,,,
20180412,75051.6,,,,,,,,,$PDLM2,175054,+1.6,+4.03,+10.9,-8.30,,,,,,,
