,DUALEM,OpenEM,X1,X2,Y1,Y2
39,3.48266,8.40969,150.662225,150.662225,-34.024675,-34.024675
40,3.60085,8.37305,150.662235,150.662235,-34.024675,-34.024675
41,3.79951,8.33674,150.662245,150.662245,-34.024675,-34.024675
42,4.04384,8.30092,150.662255,150.662255,-34.024675,-34.024675
43,4.04129,8.26544,150.662265,150.662265,-34.024675,-34.024675
44,3.7643,8.22986,150.662275,150.662275,-34.024675,-34.024675
45,3.51185,8.19407,150.662285,150.662285,-34.024675,-34.024675
46,3.32812,8.15935,150.662295,150.662295,-34.024675,-34.024675
47,3.18303,8.12916,150.662305,150.662305,-34.024675,-34.024675
48,3.061,8.10795,150.662315,150.662315,-34.024675,-34.024675
49,2.95764,8.09749,150.662325,150.662325,-34.024675,-34.024675
50,2.87213,8.0944,150.662335,150.662335,-34.024675,-34.024675
51,2.80248,8.09322,150.662345,150.662345,-34.024675,-34.024675
52,2.74404,8.09227,150.662355,150.662355,-34.024675,-34.024675
53,2.68913,8.09468,150.662365,150.662365,-34.024675,-34.024675
54,2.62787,8.10273,150.662375,150.662375,-34.024675,-34.024675
55,2.55981,8.11353,150.662385,150.662385,-34.024675,-34.024675
56,2.49498,8.12229,150.662395,150.662395,-34.024675,-34.024675
57,2.43481,8.12808,150.662405,150.662405,-34.024675,-34.024675
58,2.37981,8.13439,150.662415,150.662415,-34.024675,-34.024675
59,2.34202,8.14511,150.662425,150.662425,-34.024675,-34.024675
60,2.32779,8.15993,150.662435,150.662435,-34.024675,-34.024675
61,3.30377,8.41153,150.662215,150.662215,-34.024685,-34.024685
62,3.35832,8.37029,150.662225,150.662225,-34.024685,-34.024685
63,3.45315,8.32888,150.662235,150.662235,-34.024685,-34.024685
64,3.61142,8.28789,150.662245,150.662245,-34.024685,-34.024685
65,3.78889,8.24769,150.662255,150.662255,-34.024685,-34.024685
66,3.78046,8.20788,150.662265,150.662265,-34.024685,-34.024685
67,3.5691,8.16705,150.662275,150.662275,-34.024685,-34.024685
68,3.35154,8.12344,150.662285,150.662285,-34.024685,-34.024685
69,3.18202,8.07751,150.662295,150.662295,-34.024685,-34.024685
70,3.04623,8.03522,150.662305,150.662305,-34.024685,-34.024685
71,2.93205,8.00744,150.662315,150.662315,-34.024685,-34.024685
72,2.83688,8.00059,150.662325,150.662325,-34.024685,-34.024685
73,2.76404,8.00654,150.662335,150.662335,-34.024685,-34.024685
74,2.71388,8.00978,150.662345,150.662345,-34.024685,-34.024685
75,2.67832,8.00597,150.662355,150.662355,-34.024685,-34.024685
76,2.64128,8.00648,150.662365,150.662365,-34.024685,-34.024685
77,2.57581,8.02074,150.662375,150.662375,-34.024685,-34.024685
78,2.48871,8.04091,150.662385,150.662385,-34.024685,-34.024685
79,2.41697,8.05337,150.662395,150.662395,-34.024685,-34.024685
80,2.34035,8.05592,150.662405,150.662405,-34.024685,-34.024685
81,2.24942,8.05802,150.662415,150.662415,-34.024685,-34.024685
82,2.19534,8.07051,150.662425,150.662425,-34.024685,-34.024685
83,2.19424,8.09571,150.662435,150.662435,-34.024685,-34.024685
84,2.21883,8.12505,150.662445,150.662445,-34.024685,-34.024685
85,2.24621,8.14384,150.662455,150.662455,-34.024685,-34.024685
86,2.26766,8.13745,150.662465,150.662465,-34.024685,-34.024685
87,2.28081,8.10197,150.662475,150.662475,-34.024685,-34.024685
88,2.28554,8.07432,150.662485,150.662485,-34.024685,-34.024685
89,2.28282,8.10917,150.662495,150.662495,-34.024685,-34.024685
90,3.1762,8.42031,150.662205,150.662205,-34.024695,-34.024695
91,3.19215,8.37475,150.662215,150.662215,-34.024695,-34.024695
92,3.2181,8.32793,150.662225,150.662225,-34.024695,-34.024695
93,3.26216,8.28063,150.662235,150.662235,-34.024695,-34.024695
94,3.33286,8.23392,150.662245,150.662245,-34.024695,-34.024695
95,3.40625,8.18882,150.662255,150.662255,-34.024695,-34.024695
96,3.40309,8.14516,150.662265,150.662265,-34.024695,-34.024695
97,3.30233,8.10011,150.662275,150.662275,-34.024695,-34.024695
98,3.16647,8.0481,150.662285,150.662285,-34.024695,-34.024695
99,3.03647,7.98523,150.662295,150.662295,-34.024695,-34.024695
100,2.92002,7.91921,150.662305,150.662305,-34.024695,-34.024695
