,Time,Lon,Lat,Reading
276,649,150.6623483,-34.025955,0.0788
277,651,150.6623383,-34.025995,0.0829
278,653,150.6623267,-34.0260317,0.0832
279,656,150.66231,-34.0260917,0.0731
280,658,150.6622983,-34.0261317,0.0858
281,660,150.6622883,-34.0261733,0.08349999
282,663,150.6622733,-34.0262317,0.0799
283,665,150.6622617,-34.02627,0.08200001
284,667,150.6622517,-34.0263083,0.08219999
285,670,150.6622383,-34.0263667,0.0821
286,672,150.6622217,-34.0263967,0.0815
287,674,150.6621883,-34.0263983,0.0795
288,677,150.662175,-34.0263567,0.076
289,679,150.6621833,-34.0263217,0.0763
290,682,150.6621983,-34.0262667,0.0744
291,684,150.66221,-34.0262283,0.0778
292,686,150.66222,-34.0261917,0.0825
293,688,150.6622317,-34.0261517,0.081
294,691,150.6622517,-34.02609,0.0851
295,693,150.662265,-34.0260483,0.0758
296,696,150.662285,-34.0259867,0.0797
297,698,150.6622983,-34.0259467,0.0774
298,700,150.66231,-34.0259067,0.0709
299,703,150.662325,-34.0258483,0.0701
300,704,150.6623217,-34.02583,0.0762
301,706,150.6622883,-34.0258117,0.0734
302,709,150.6622467,-34.025845,0.0774
303,711,150.6622333,-34.02588,0.08690001
304,713,150.6622233,-34.025915,0.0767
305,716,150.6622067,-34.02597,0.0808
306,718,150.6621983,-34.0260083,0.0788
307,720,150.6621917,-34.0260433,0.0722
308,723,150.6621817,-34.0261,0.071
309,725,150.6621733,-34.0261367,0.0676
310,727,150.662165,-34.026175,0.0772
311,730,150.6621517,-34.0262333,0.0755
312,732,150.6621433,-34.0262733,0.0736
313,734,150.662125,-34.0263033,0.0784
314,737,150.6620783,-34.02629,0.0787
315,739,150.66208,-34.0262583,0.0815
316,742,150.6620967,-34.0262067,0.0785
317,745,150.6621117,-34.0261517,0.07410001
318,747,150.6621217,-34.0261133,0.0789
319,750,150.6621367,-34.026055,0.0751
320,752,150.6621483,-34.0260167,0.0718
321,754,150.66216,-34.0259767,0.0751
322,757,150.662175,-34.0259183,0.0742
323,759,150.662185,-34.0258783,0.0774
324,761,150.6621933,-34.0258417,0.0811
325,764,150.6621733,-34.025795,0.0744
326,766,150.6621333,-34.0258017,0.086
327,768,150.6621167,-34.025835,0.07639999
328,771,150.6621,-34.02589,0.08179999
329,773,150.6620917,-34.02593,0.0774
330,775,150.6620833,-34.02597,0.078
331,778,150.6620683,-34.0260317,0.0811
332,780,150.6620583,-34.026075,0.08030001
333,783,150.662045,-34.0261383,0.08190001
334,785,150.6620367,-34.0261783,0.0785
335,787,150.6620217,-34.0262167,0.08
336,790,150.6619683,-34.02621,0.0824
337,792,150.6619683,-34.026175,0.0808
338,794,150.66198,-34.0261383,0.0801
339,797,150.6619917,-34.0260783,0.0762
340,799,150.6620017,-34.0260383,0.0723
341,801,150.6620117,-34.0259967,0.0726
342,804,150.6620267,-34.0259367,0.0754
343,806,150.6620383,-34.025895,0.0769
344,808,150.6620433,-34.0258567,0.0827
345,811,150.6620583,-34.0258,0.0747
346,813,150.6620933,-34.02578,0.0827
347,815,150.662135,-34.025785,0.0736
348,818,150.6622,-34.025795,0.0786
