,Time,Lon,Lat,Reading
137,551,150.6637183,-34.022085,3.3
138,555,150.6637,-34.0220817,3.3
139,559,150.6636783,-34.0220783,3.4
140,563,150.6636583,-34.0220733,3.6
141,567,150.6636367,-34.0220683,1.4
142,571,150.6636133,-34.022065,3.3
143,575,150.66359,-34.02206,3.1
144,579,150.6635667,-34.022055,3.4
145,583,150.6635433,-34.02205,3.4
146,587,150.6635183,-34.0220467,3.5
147,591,150.6634933,-34.0220417,3.3
148,595,150.6634667,-34.0220367,3.3
149,599,150.6634417,-34.02203,3.7
150,603,150.663415,-34.022025,3.9
151,607,150.66339,-34.02202,4.3
152,611,150.663365,-34.0220133,4.2
153,615,150.66334,-34.0220083,3.9
154,619,150.663315,-34.0220033,4.5
155,623,150.6632883,-34.0219983,4.7
156,627,150.6632633,-34.0219917,4.2
157,631,150.6632383,-34.0219867,4.4
158,635,150.6632117,-34.0219817,5.0
159,639,150.6631867,-34.021975,4.3
160,643,150.6631617,-34.02197,4.6
161,647,150.6631367,-34.021965,4.1
162,651,150.6631117,-34.02196,4.2
163,655,150.6630867,-34.021955,4.4
164,659,150.6630633,-34.02195,4.0
165,663,150.6630433,-34.02195,4.7
166,667,150.6630267,-34.021945,5.0
167,671,150.6630183,-34.021935,5.0
168,675,150.663015,-34.021925,5.5
169,679,150.6630167,-34.0219133,5.2
170,683,150.663025,-34.0219033,5.6
171,687,150.6630367,-34.0218967,5.4
172,691,150.6630533,-34.0218967,5.6
173,695,150.66307,-34.0219017,5.6
174,699,150.663085,-34.0219083,5.5
175,703,150.6631,-34.0219133,4.7
176,707,150.6631183,-34.02192,4.3
177,711,150.6631367,-34.021925,3.7
178,715,150.6631567,-34.02193,3.6
179,719,150.6631767,-34.0219333,3.6
180,723,150.6631983,-34.0219383,3.9
181,727,150.6632217,-34.0219433,3.6
182,731,150.663245,-34.0219483,3.9
183,735,150.6632683,-34.0219533,3.5
184,739,150.6632933,-34.0219583,3.6
185,743,150.6633183,-34.0219633,3.6
186,747,150.663345,-34.0219683,3.6
187,751,150.66337,-34.0219733,3.6
188,755,150.6633967,-34.0219783,3.5
189,759,150.6634233,-34.0219833,3.5
190,763,150.6634483,-34.0219883,3.7
191,767,150.663475,-34.021995,3.4
192,771,150.6635017,-34.0220017,3.5
193,775,150.6635283,-34.0220083,3.3
194,779,150.663555,-34.0220133,3.7
195,783,150.66358,-34.0220183,3.3
196,787,150.6636033,-34.0220233,3.3
197,791,150.6636283,-34.0220283,2.9
198,795,150.6636533,-34.0220333,3.1
199,799,150.6636767,-34.0220383,2.7
200,803,150.6637,-34.0220433,3.0
201,807,150.6637217,-34.0220483,3.1
202,811,150.6637433,-34.0220517,3.2
