,Time,Lon,Lat,Reading
0,3,150.6638,-34.0222017,3.5
1,7,150.6638,-34.0222017,3.6
2,11,150.6638,-34.0222017,3.6
3,15,150.6638,-34.0222017,3.7
4,19,150.6638,-34.0222017,3.6
5,23,150.6638,-34.0222017,3.4
6,27,150.6638,-34.0222017,3.62
7,31,150.6638,-34.0222017,3.62
8,35,150.6638,-34.0222017,3.63
9,39,150.6638,-34.0222017,3.62
10,43,150.6638,-34.0222017,3.62
11,47,150.6638,-34.0222017,3.65
12,51,150.6638,-34.0222017,3.67
13,55,150.6638,-34.0222017,3.69
14,59,150.6638,-34.0222017,3.7
15,63,150.6638,-34.0222017,3.7
16,67,150.6638,-34.0222017,3.7
17,71,150.6638,-34.0222017,3.73
18,75,150.6638,-34.0222017,3.72
19,79,150.6638,-34.0222017,3.72
20,83,150.6638,-34.0222017,3.73
21,87,150.6638,-34.0222017,3.72
22,91,150.6638,-34.0222017,3.68
23,95,150.6638,-34.0222017,3.68
24,99,150.6638,-34.0222017,3.65
25,103,150.6638,-34.0222017,3.63
26,107,150.6638,-34.0222017,3.63
27,111,150.6638,-34.0222017,3.59
28,115,150.6638,-34.0222017,3.6
29,119,150.6638,-34.0222017,3.61
30,123,150.6638,-34.0222017,3.6
31,127,150.6638,-34.0222017,3.62
32,131,150.6638,-34.0222017,3.65
33,135,150.6638,-34.0222017,3.64
34,139,150.6638,-34.0222017,3.63
35,143,150.6638,-34.0222017,3.63
36,147,150.6638,-34.0222017,3.62
37,151,150.6638,-34.0222017,3.63
38,155,150.6638,-34.0222017,3.64
39,159,150.6638,-34.0222017,3.63
40,163,150.6638,-34.0222017,3.65
41,167,150.6638,-34.0222017,3.62
42,171,150.6638,-34.0222017,3.62
43,175,150.6637983,-34.0222,3.62
44,179,150.6637883,-34.0221983,3.65
45,183,150.6637717,-34.022195,3.65
46,187,150.6637567,-34.02219,3.66
47,191,150.66374,-34.022185,3.68
48,195,150.6637233,-34.02218,3.67
49,199,150.6637067,-34.022175,3.67
50,203,150.66369,-34.02217,3.62
51,207,150.66367,-34.0221667,3.65
52,211,150.6636517,-34.0221633,3.6
53,215,150.6636333,-34.0221583,3.54
54,219,150.6636133,-34.022155,3.46
55,223,150.663595,-34.02215,3.39
56,227,150.663575,-34.0221467,3.37
57,231,150.6635583,-34.0221433,3.28
58,235,150.6635417,-34.02214,3.19
59,239,150.6635233,-34.0221367,3.12
60,243,150.6635067,-34.0221333,3.07
61,247,150.6634883,-34.0221283,3.0
62,251,150.66347,-34.022125,3.07
63,255,150.66345,-34.0221217,3.16
64,259,150.6634317,-34.0221183,3.2
65,263,150.6634117,-34.022115,3.21
66,267,150.6633917,-34.02211,3.2
67,271,150.6633717,-34.022105,3.28
68,275,150.6633517,-34.0221,3.39
69,279,150.6633317,-34.022095,3.48
70,283,150.6633117,-34.0220917,3.59
71,287,150.66329,-34.0220883,3.71
72,291,150.66327,-34.022085,3.71
73,295,150.6632467,-34.0220833,3.7
74,299,150.6632267,-34.0220817,3.72
75,303,150.663205,-34.02208,3.78
76,307,150.6631833,-34.0220767,3.79
77,311,150.66316,-34.0220733,3.78
78,315,150.6631383,-34.02207,3.78
79,319,150.6631167,-34.0220667,3.76
80,323,150.663095,-34.0220633,3.71
81,327,150.6630733,-34.02206,3.6
82,331,150.6630517,-34.022055,3.57
83,335,150.6630283,-34.0220517,3.58
84,339,150.6630067,-34.0220483,3.59
85,343,150.6629883,-34.0220433,3.56
86,347,150.6629767,-34.0220333,3.55
87,351,150.6629717,-34.0220217,3.54
88,355,150.6629733,-34.02201,3.49
89,359,150.6629817,-34.022,3.48
90,363,150.662995,-34.0219933,3.51
91,367,150.6630117,-34.0219933,3.58
92,371,150.6630283,-34.021995,3.6
93,375,150.6630433,-34.022,3.56
94,379,150.6630617,-34.022005,3.54
95,383,150.6630783,-34.0220083,3.6
96,387,150.6630983,-34.0220133,3.64
97,391,150.6631183,-34.0220167,3.65
98,395,150.6631383,-34.0220217,3.57
99,399,150.6631583,-34.022025,3.58
100,403,150.6631783,-34.0220317,3.54
101,407,150.6632,-34.0220367,3.51
102,411,150.6632217,-34.0220417,3.46
103,415,150.6632433,-34.0220467,3.45
104,419,150.663265,-34.02205,3.44
105,423,150.6632883,-34.022055,3.4
106,427,150.66331,-34.02206,3.39
107,431,150.663335,-34.022065,3.38
108,435,150.6633583,-34.0220683,3.44
109,439,150.6633833,-34.0220733,3.42
110,443,150.6634083,-34.0220783,3.48
111,447,150.6634333,-34.0220833,3.44
112,451,150.66346,-34.0220883,3.39
113,455,150.663485,-34.0220933,3.33
114,459,150.6635117,-34.0221,3.29
115,463,150.6635367,-34.022105,3.25
116,467,150.6635633,-34.0221117,3.19
117,471,150.66359,-34.0221167,3.14
118,475,150.6636167,-34.0221233,3.12
119,479,150.6636433,-34.0221283,3.09
120,483,150.66367,-34.0221333,3.02
121,487,150.663695,-34.0221383,3.02
122,491,150.6637217,-34.022145,3.03
123,495,150.663745,-34.02215,3.06
124,499,150.663765,-34.0221583,3.11
125,503,150.663785,-34.0221633,3.24
126,507,150.6638017,-34.0221633,3.33
127,511,150.6638167,-34.0221583,3.34
