ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
172.0-34.02487198,150.66318168,3.2160000801086426,113458,2.0,9.0
173.0-34.02487013,150.66318357,3.2160000801086426,113459,2.0,9.06
175.0-34.0248699,150.66318211,3.2160000801086426,113500,2.0,8.87
177.0-34.02485896,150.66318974,3.2160000801086426,113501,2.0,8.76
178.0-34.0248548,150.66319185,3.2160000801086426,113502,2.0,8.0
180.0-34.02485478,150.66319108,3.2160000801086426,113503,3.0,8.85
182.0-34.02485551,150.66318801,3.2160000801086426,113504,3.0,8.56
183.0-34.02485776,150.66318767,3.2160000801086426,113505,3.0,8.66
185.0-34.02485894,150.66318781,3.2160000801086426,113506,2.0,8.48
187.0-34.02485911,150.66319078,3.2160000801086426,113507,2.0,8.38
188.0-34.02486031,150.66319315,3.2160000801086426,113508,3.0,8.4
190.0-34.02486171,150.66319332,3.2160000801086426,113509,3.0,8.48
192.0-34.02486388,150.66319272,3.2160000801086426,113510,3.0,8.71
193.0-34.02486461,150.66319169,3.2160000801086426,113511,3.0,8.6
195.0-34.02486491,150.66319131,3.2160000801086426,113512,3.0,8.73
197.0-34.02486492,150.66319103,3.2160000801086426,113513,3.0,8.7
199.0-34.02486496,150.66319085,3.2160000801086426,113514,3.0,8.74
200.0-34.02486502,150.66319072,3.2160000801086426,113515,3.0,8.5
202.0-34.02486505,150.66319065,3.2160000801086426,113516,3.0,8.57
203.0-34.02486506,150.66319061,3.2160000801086426,113517,3.0,8.54
205.0-34.02486507,150.66319055,3.2160000801086426,113518,3.0,8.5
207.0-34.0248651,150.66319051,3.2160000801086426,113519,3.0,8.45
208.0-34.02486514,150.6631905,3.2160000801086426,113520,3.0,8.64
210.0-34.02486516,150.66319052,3.2160000801086426,113521,3.0,8.73
212.0-34.0248652,150.66319051,3.2160000801086426,113522,2.0,8.74
214.0-34.02486521,150.66319048,3.2160000801086426,113523,2.0,8.71
215.0-34.02486513,150.66319048,3.2160000801086426,113524,2.0,8.92
217.0-34.02486547,150.66319032,3.2160000801086426,113525,2.0,9.05
218.0-34.02486519,150.6631904,3.2160000801086426,113526,2.0,9.0
220.0-34.02486524,150.66319039,3.2160000801086426,113527,2.0,8.96
9222.0-34.02486555,150.66318999,3.2160000801086426,113528,2.0,8.89
7224.0-34.02486806,150.66318796,3.2160000801086426,113529,2.0,8.78
9230.0-34.02486194,150.66318512,3.2160000801086426,113533,3.0,9.62
257.0-34.02486807,150.66319449,6.432000160217285,113549,2.0,8.69
258.0-34.02487116,150.66320258,3.2160000801086426,113550,2.0,9.06
260.0-34.02487104,150.66319982,3.2160000801086426,113551,2.0,9.21
262.0-34.02487127,150.66319718,3.2160000801086426,113552,2.0,9.41
264.0-34.02487113,150.66319612,3.2160000801086426,113553,2.0,9.32
265.0-34.02487238,150.6631966,3.2160000801086426,113554,2.0,9.36
267.0-34.02487381,150.66319798,3.2160000801086426,113555,2.0,9.59
269.0-34.02487735,150.6631994,3.2160000801086426,113556,2.0,8.86
270.0-34.02488114,150.66320064,3.2160000801086426,113557,2.0,8.74
272.0-34.0248843,150.66320029,3.2160000801086426,113558,2.0,8.29
274.0-34.02488553,150.66320056,3.2160000801086426,113559,2.0,8.47
275.0-34.02488639,150.66320059,3.2160000801086426,113600,2.0,8.5
277.0-34.02488665,150.66320043,3.2160000801086426,113601,3.0,8.35
279.0-34.02488661,150.66320023,3.2160000801086426,113602,3.0,8.37
280.0-34.02488637,150.66319998,3.2160000801086426,113603,3.0,8.16
282.0-34.02488621,150.66319983,3.2160000801086426,113604,3.0,8.07
284.0-34.02488612,150.66319976,3.2160000801086426,113605,4.0,7.86
285.0-34.02488606,150.66319974,3.2160000801086426,113606,4.0,8.02
97287.0-34.02488604,150.6631997,3.2160000801086426,113607,4.0,8.03
289.0-34.02488603,150.66319965,3.2160000801086426,113608,4.0,8.11
290.0-34.02488602,150.66319956,3.2160000801086426,113609,4.0,7.97
292.0-34.02488602,150.66319952,3.2160000801086426,113610,4.0,7.8
294.0-34.02488601,150.66319949,3.2160000801086426,113611,4.0,7.71
295.0-34.024886,150.66319943,3.2160000801086426,113612,4.0,7.62
297.0-34.02488599,150.66319937,3.2160000801086426,113613,4.0,7.6
299.0-34.02488596,150.66319936,3.2160000801086426,113614,4.0,7.65
300.0-34.02488594,150.66319936,3.2160000801086426,113615,4.0,7.77
302.0-34.02488591,150.66319939,3.2160000801086426,113616,4.0,7.7
304.0-34.02488585,150.66319944,3.2160000801086426,113617,4.0,7.78
305.0-34.02488586,150.66319942,3.2160000801086426,113618,4.0,7.78
307.0-34.02488593,150.66319937,3.2160000801086426,113619,4.0,7.81
309.0-34.02488596,150.66319941,3.2160000801086426,113620,4.0,7.0
311.0-34.02488596,150.66319948,3.2160000801086426,113621,5.0,7.76
312.0-34.02488592,150.66319954,3.2160000801086426,113622,4.0,7.85
314.0-34.02488587,150.66319955,3.2160000801086426,113623,4.0,7.73
316.0-34.02488581,150.66319949,3.2160000801086426,113624,4.0,7.8
3317.0-34.02488577,150.66319936,3.2160000801086426,113625,4.0,7.7
319.0-34.02488573,150.66319927,3.2160000801086426,113626,4.0,7.85
321.0-34.0248857,150.66319927,3.2160000801086426,113627,4.0,7.69
322.0-34.02488569,150.66319911,3.2160000801086426,113628,4.0,7.7
324.0-34.02488571,150.66319913,3.2160000801086426,113629,4.0,7.68
325.0-34.02488574,150.66319923,3.2160000801086426,113630,4.0,7.68
327.0-34.02488578,150.66319919,3.2160000801086426,113631,4.0,7.74
329.0-34.02488587,150.66319909,3.2160000801086426,113632,4.0,7.72
8331.0-34.02488593,150.66319905,3.2160000801086426,113633,4.0,7.75
332.0-34.02488595,150.66319901,3.2160000801086426,113634,4.0,7.71
334.0-34.02488593,150.663199,3.2160000801086426,113635,5.0,7.63
336.0-34.02488597,150.66319894,3.2160000801086426,113636,5.0,7.71
337.0-34.02488595,150.66319894,3.2160000801086426,113637,5.0,7.66
339.0-34.02488594,150.66319887,3.2160000801086426,113638,5.0,7.75
341.0-34.02488594,150.66319886,3.2160000801086426,113639,4.0,7.79
342.0-34.02488595,150.66319882,3.2160000801086426,113640,4.0,7.89
344.0-34.02488595,150.66319881,3.2160000801086426,113641,4.0,7.92
346.0-34.02488596,150.66319881,3.2160000801086426,113642,5.0,7.81
347.0-34.02488595,150.66319881,3.2160000801086426,113643,5.0,7.0
349.0-34.02488596,150.66319881,3.2160000801086426,113644,5.0,7.74
351.0-34.02488592,150.66319886,3.2160000801086426,113645,5.0,7.81
352.0-34.0248859,150.66319893,3.2160000801086426,113646,4.0,7.83
354.0-34.0248859,150.66319901,3.2160000801086426,113647,4.0,8.06
356.0-34.02488589,150.66319901,3.2160000801086426,113648,4.0,8.05
357.0-34.02488589,150.663199,3.2160000801086426,113649,4.0,8.02
359.0-34.02488589,150.66319905,3.2160000801086426,113650,4.0,7.92
361.0-34.0248859,150.66319902,3.2160000801086426,113651,4.0,8.04
362.0-34.02488592,150.66319901,3.2160000801086426,113652,4.0,8.01
364.0-34.0248859,150.66319897,3.2160000801086426,113653,4.0,7.93
366.0-34.02488586,150.66319894,3.2160000801086426,113654,4.0,7.9
367.0-34.02488583,150.66319893,3.2160000801086426,113655,4.0,7.8
2369.0-34.02488581,150.66319887,3.2160000801086426,113656,3.0,7.91
371.0-34.02488581,150.66319882,3.2160000801086426,113657,4.0,7.78
372.0-34.02488579,150.66319879,3.2160000801086426,113658,4.0,7.82
374.0-34.02488577,150.66319873,3.2160000801086426,113659,3.0,7.83
376.0-34.02488573,150.66319962,3.2160000801086426,113700,3.0,7.99
377.0-34.0248822,150.66319896,3.2160000801086426,113701,3.0,7.92
379.0-34.02487284,150.66319531,3.2160000801086426,113702,3.0,7.86
381.0-34.02486484,150.66318996,3.2160000801086426,113703,4.0,7.82
382.0-34.02485816,150.66318073,3.2160000801086426,113704,4.0,7.8
8384.0-34.02485257,150.66317207,3.2160000801086426,113705,4.0,7.79
386.0-34.02485014,150.6631658,3.2160000801086426,113706,5.0,7.83
387.0-34.02484979,150.66316257,3.2160000801086426,113707,5.0,7.13
389.0-34.02485802,150.66315857,3.2160000801086426,113708,10.0,5.47
391.0-34.02486887,150.66315757,3.2160000801086426,113709,15.0,4.01
392.0-34.02487598,150.66315622,3.2160000801086426,113710,15.0,4.23
394.0-34.02488155,150.66315321,3.2160000801086426,113711,18.0,4.38
396.0-34.02488351,150.66315139,3.2160000801086426,113712,19.0,4.21
5398.0-34.02488454,150.66315227,3.2160000801086426,113713,18.0,4.0
19399.0-34.02488369,150.66315429,3.2160000801086426,113714,15.0,4.43
401.0-34.02488459,150.66315502,3.2160000801086426,113715,13.0,6.16
402.0-34.02488729,150.66315387,3.2160000801086426,113716,18.0,7.01
404.0-34.02489027,150.66315536,3.2160000801086426,113717,38.0,8.62
409.0-34.02488914,150.6631622,3.2160000801086426,113720,66.0,8.78
411.0-34.02488318,150.66315611,3.2160000801086426,113721,67.0,8.78
412.0-34.02488067,150.66315129,3.2160000801086426,113722,67.0,8.78
414.0-34.02487787,150.6631496,3.2160000801086426,113723,69.0,8.8
416.0-34.02487681,150.66314644,3.2160000801086426,113724,68.0,8.81
417.0-34.02487551,150.6631449,3.2160000801086426,113725,68.0,8.8
419.0-34.02487337,150.66314403,3.2160000801086426,113726,67.0,8.79
421.0-34.02487205,150.6631447,3.2160000801086426,113727,67.0,8.78
423.0-34.02487174,150.66314639,3.2160000801086426,113728,67.0,8.78
424.0-34.02487252,150.66314779,3.2160000801086426,113729,67.0,8.78
426.0-34.0248733,150.66314676,3.2160000801086426,113730,67.0,8.78
427.0-34.02487357,150.66314593,3.2160000801086426,113731,67.0,8.79
44.78-34.02487363,150.66314515,3.2160000801086426,113732,66.0,8.0
79431.0-34.02487367,150.66314441,3.2160000801086426,113733,68.0,8.81
432.0-34.02487385,150.66314417,3.2160000801086426,113734,69.0,8.82
434.0-34.024874,150.66314409,3.2160000801086426,113735,73.0,8.88
436.0-34.02487405,150.66314385,3.2160000801086426,113736,75.0,8.94
438.0-34.0248741,150.66314376,3.2160000801086426,113737,76.0,8.92
439.0-34.02487409,150.66314369,3.2160000801086426,113738,76.0,8.91
441.0-34.02487407,150.66314364,3.2160000801086426,113739,75.0,8.89
442.0-34.02487406,150.66314361,3.2160000801086426,113740,76.0,8.92
444.0-34.02487406,150.66314359,3.2160000801086426,113741,76.0,8.93
446.0-34.02487408,150.66314357,3.2160000801086426,113742,77.0,8.95
447.0-34.02487409,150.66314355,3.2160000801086426,113743,77.0,8.96
449.0-34.02487409,150.66314355,3.2160000801086426,113744,74.0,8.92
451.0-34.02487411,150.66314354,3.2160000801086426,113745,73.0,8.88
452.0-34.02487413,150.66314353,3.2160000801086426,113746,73.0,8.89
454.0-34.02487414,150.66314351,3.2160000801086426,113747,74.0,8.89
456.0-34.02487415,150.6631435,3.2160000801086426,113748,76.0,8.0
458.0-34.02487417,150.66314349,3.2160000801086426,113749,76.0,8.87
459.0-34.02487417,150.66314349,3.2160000801086426,113750,75.0,8.87
461.0-34.02487417,150.6631435,3.2160000801086426,113751,75.0,8.87
462.0-34.02487524,150.66314537,3.2160000801086426,113752,73.0,8.85
464.0-34.02487809,150.66314635,3.2160000801086426,113753,70.0,8.81
466.0-34.02488147,150.66314501,3.2160000801086426,113754,66.0,8.76
468.0-34.02488304,150.66314509,3.2160000801086426,113755,66.0,8.0
44.78-34.02488281,150.66314427,3.2160000801086426,113756,66.0,8.0
471.0-34.02488542,150.66314546,3.2160000801086426,113757,66.0,8.76
472.0-34.02488861,150.6631422,3.2160000801086426,113758,66.0,8.75
474.0-34.02488809,150.66314215,3.2160000801086426,113759,66.0,8.73
44.73-34.02488757,150.66314269,3.2160000801086426,113800,65.0,8.0
478.0-34.02488768,150.66314391,3.2160000801086426,113801,66.0,8.73
479.0-34.02488963,150.66314335,3.2160000801086426,113802,66.0,8.73
481.0-34.02489,150.66314224,3.2160000801086426,113803,66.0,8.73
482.0-34.02489023,150.66314202,3.2160000801086426,113804,66.0,8.73
484.0-34.02489049,150.66314235,3.2160000801086426,113805,66.0,8.0
486.0-34.02489051,150.66314386,3.2160000801086426,113806,66.0,8.72
488.0-34.02488886,150.66314626,3.2160000801086426,113807,66.0,8.71
489.0-34.02488718,150.66314872,3.2160000801086426,113808,65.0,8.7
491.0-34.02488686,150.66314989,3.2160000801086426,113809,63.0,8.71
493.0-34.02488689,150.66314963,3.2160000801086426,113810,60.0,8.75
494.0-34.02488641,150.66315088,3.2160000801086426,113811,59.0,8.8
496.0-34.0248874,150.6631511,3.2160000801086426,113812,58.0,8.79
497.0-34.0248877,150.66315125,3.2160000801086426,113813,57.0,8.76
44.34-34.02488774,150.66315125,3.2160000801086426,113814,47.0,8.0
501.0-34.0248877,150.66315126,3.2160000801086426,113815,47.0,8.34
503.0-34.02488769,150.66315128,3.2160000801086426,113816,81.0,7.72
504.0-34.02489212,150.66314903,3.2160000801086426,113817,100.0,6.72
506.0-34.02489471,150.66314687,3.2160000801086426,113818,89.0,6.53
508.0-34.02489582,150.66314602,3.2160000801086426,113819,69.0,7.52
509.0-34.02489505,150.66314542,3.2160000801086426,113820,50.0,8.52
511.0-34.02489462,150.66314506,3.2160000801086426,113821,63.0,8.69
512.0-34.02489616,150.66314596,3.2160000801086426,113822,65.0,8.68
514.0-34.0248964,150.66314766,3.2160000801086426,113823,65.0,8.66
516.0-34.02489707,150.66315071,3.2160000801086426,113824,65.0,8.62
518.0-34.02489711,150.66315266,3.2160000801086426,113825,65.0,8.64
519.0-34.02489871,150.66315399,3.2160000801086426,113826,60.0,8.67
521.0-34.02489774,150.66315646,3.2160000801086426,113827,60.0,8.68
44.67-34.02490389,150.66316326,3.2160000801086426,113828,60.0,8.0
524.0-34.02491341,150.66317073,3.2160000801086426,113829,65.0,8.63
62526.0-34.02491387,150.66316823,3.2160000801086426,113830,66.0,8.62
528.0-34.02491049,150.66316555,3.2160000801086426,113831,66.0,8.62
529.0-34.02491047,150.66316487,3.2160000801086426,113832,66.0,8.62
531.0-34.02490822,150.66316831,3.2160000801086426,113833,67.0,8.61
533.0-34.02490659,150.66316951,3.2160000801086426,113834,67.0,8.61
534.0-34.02490576,150.66316806,3.2160000801086426,113835,67.0,8.6
536.0-34.02490441,150.66316915,3.2160000801086426,113836,67.0,8.58
537.0-34.02490496,150.66316637,3.2160000801086426,113837,66.0,8.56
539.0-34.02490468,150.66316669,3.2160000801086426,113838,66.0,8.57
541.0-34.02490336,150.66316807,3.2160000801086426,113839,66.0,8.57
543.0-34.02490389,150.66317117,3.2160000801086426,113840,66.0,8.58
544.0-34.02490434,150.66317512,3.2160000801086426,113841,66.0,8.57
59546.0-34.02490371,150.66317784,3.2160000801086426,113842,66.0,8.59
548.0-34.02490499,150.66317832,3.2160000801086426,113843,66.0,8.59
549.0-34.02490664,150.6631802,3.2160000801086426,113844,66.0,8.59
551.0-34.02490712,150.66317847,3.2160000801086426,113845,66.0,8.59
553.0-34.02490437,150.66317914,3.2160000801086426,113846,66.0,8.58
554.0-34.0249027,150.66318079,3.2160000801086426,113847,65.0,8.58
556.0-34.02490167,150.6631809,3.2160000801086426,113848,64.0,8.59
558.0-34.02490143,150.66318136,3.2160000801086426,113849,64.0,8.59
559.0-34.02489912,150.66318175,3.2160000801086426,113850,65.0,8.58
44.56-34.02489714,150.66318337,3.2160000801086426,113851,66.0,8.0
563.0-34.02489652,150.6631831,3.2160000801086426,113852,67.0,8.58
564.0-34.02489792,150.66318258,3.2160000801086426,113853,67.0,8.58
566.0-34.0248988,150.66318222,3.2160000801086426,113854,67.0,8.57
568.0-34.0248989,150.66318206,3.2160000801086426,113855,66.0,8.54
569.0-34.02489881,150.66318211,3.2160000801086426,113856,66.0,8.55
