ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
53.17-34.02488588,150.66322437,3.2160000801086426,115848,59.0,9.0
1959.0-34.02488609,150.66322424,3.2160000801086426,115849,59.0,9.0
1961.0-34.0248861,150.66322435,3.2160000801086426,115850,60.0,9.17
1963.0-34.02488621,150.66322444,3.2160000801086426,115851,59.0,9.17
1964.0-34.02488627,150.66322448,3.2160000801086426,115852,58.0,9.17
1966.0-34.02488631,150.66322446,3.2160000801086426,115853,59.0,9.17
1968.0-34.02488632,150.66322446,3.2160000801086426,115854,60.0,9.18
44.22-34.02488634,150.66322445,3.2160000801086426,115855,60.0,9.0
1971.0-34.02489632,150.66322208,3.2160000801086426,115856,59.0,9.25
1973.0-34.02491461,150.66322072,3.2160000801086426,115857,60.0,9.32
1975.0-34.02492959,150.66322102,3.2160000801086426,115858,59.0,9.4
1976.0-34.02494504,150.66321871,3.2160000801086426,115859,58.0,9.42
1978.0-34.0249611,150.66321319,3.2160000801086426,115900,57.0,9.44
1980.0-34.02497826,150.66321019,3.2160000801086426,115901,58.0,9.49
1981.0-34.02499689,150.6632061,3.2160000801086426,115902,59.0,9.51
44.61-34.02501639,150.66320183,3.2160000801086426,115903,61.0,9.0
1985.0-34.0250401,150.66319698,3.2160000801086426,115904,62.0,9.67
1986.0-34.02506419,150.66319141,3.2160000801086426,115905,63.0,9.74
1988.0-34.02508513,150.66318572,3.2160000801086426,115906,61.0,9.72
1990.0-34.02510483,150.66318158,3.2160000801086426,115907,63.0,9.66
1991.0-34.02512157,150.66318069,3.2160000801086426,115908,64.0,9.6
1993.0-34.02513612,150.66318031,3.2160000801086426,115909,64.0,9.53
53.41-34.02514324,150.66318118,3.2160000801086426,115910,60.0,9.5
1997.0-34.02514327,150.66318279,3.2160000801086426,115911,58.0,9.29
1998.0-34.02513969,150.6631829,3.2160000801086426,115912,57.0,9.21
2000.0-34.02514,150.66318279,3.2160000801086426,115913,56.0,9.12
2001.0-34.02513957,150.66318257,3.2160000801086426,115914,55.0,9.09
2003.0-34.02514838,150.66317911,3.2160000801086426,115915,54.0,9.12
2005.0-34.02516159,150.66317732,3.2160000801086426,115916,55.0,9.22
2007.0-34.0251759,150.66317469,3.2160000801086426,115917,58.0,9.0
2008.0-34.02519273,150.66317045,3.2160000801086426,115918,59.0,9.46
2010.0-34.02521165,150.66316396,3.2160000801086426,115919,56.0,9.48
2011.0-34.02523376,150.66315573,3.2160000801086426,115920,59.0,9.52
2013.0-34.02525548,150.6631472,3.2160000801086426,115921,60.0,9.62
2015.0-34.02527659,150.66313864,3.2160000801086426,115922,64.0,7.83
2017.0-34.02530033,150.66313098,3.2160000801086426,115923,64.0,7.0
2018.0-34.02532639,150.66312372,3.2160000801086426,115924,63.0,7.87
2020.0-34.02535274,150.66311612,3.2160000801086426,115925,64.0,7.91
2021.0-34.02537973,150.66310628,3.2160000801086426,115926,63.0,7.9
2023.0-34.02540525,150.66309944,3.2160000801086426,115927,63.0,7.91
2025.0-34.02542937,150.66309284,3.2160000801086426,115928,62.0,7.86
2026.0-34.02545277,150.6630869,3.2160000801086426,115929,61.0,5.93
2028.0-34.02547466,150.66308106,3.2160000801086426,115930,60.0,5.89
2030.0-34.02549697,150.66307478,3.2160000801086426,115931,59.0,7.85
2031.0-34.02552009,150.6630676,3.2160000801086426,115932,59.0,9.78
2033.0-34.02554333,150.66306143,3.2160000801086426,115933,61.0,9.8
2035.0-34.0255661,150.66305408,3.2160000801086426,115934,62.0,9.76
2036.0-34.02558813,150.66304583,3.2160000801086426,115935,64.0,9.7
2038.0-34.02561046,150.66303887,3.2160000801086426,115936,64.0,7.74
2040.0-34.02563423,150.6630324,3.2160000801086426,115937,67.0,7.84
2041.0-34.02565827,150.66302618,3.2160000801086426,115938,68.0,7.94
2043.0-34.02568201,150.6630199,3.2160000801086426,115939,67.0,7.93
44.93-34.02570715,150.66301337,3.2160000801086426,115940,61.0,5.0
2046.0-34.02573229,150.66300561,3.2160000801086426,115941,61.0,3.95
2048.0-34.02575672,150.66299731,3.2160000801086426,115942,60.0,5.91
2050.0-34.02578017,150.66298969,3.2160000801086426,115943,65.0,7.83
2051.0-34.0258034,150.6629805,3.2160000801086426,115944,63.0,9.73
2053.0-34.02582918,150.66297068,3.2160000801086426,115945,62.0,5.83
2055.0-34.025855,150.66296235,3.2160000801086426,115946,61.0,5.9
44.95-34.02588138,150.66295461,3.2160000801086426,115947,61.0,5.0
2058.0-34.02590868,150.66294823,3.2160000801086426,115948,64.0,9.78
2060.0-34.0259341,150.66294185,3.2160000801086426,115949,64.0,9.71
2061.0-34.02596082,150.66293565,3.2160000801086426,115950,64.0,9.66
2063.0-34.02598553,150.66292948,3.2160000801086426,115951,65.0,9.7
2065.0-34.02600991,150.6629218,3.2160000801086426,115952,66.0,9.7
2066.0-34.02603486,150.66291442,3.2160000801086426,115953,66.0,9.72
2068.0-34.02605998,150.66290897,3.2160000801086426,115954,65.0,9.71
2070.0-34.02608629,150.66290417,3.2160000801086426,115955,63.0,9.67
2071.0-34.02611057,150.66289728,3.2160000801086426,115956,64.0,9.7
2073.0-34.02613627,150.66289162,3.2160000801086426,115957,63.0,9.68
2075.0-34.02616185,150.66288458,3.2160000801086426,115958,65.0,9.7
2076.0-34.02618637,150.66287736,3.2160000801086426,115959,64.0,9.64
53.61-34.02621158,150.66287016,3.2160000801086426,120000,66.0,9.59
44.57-34.02623756,150.66286262,3.2160000801086426,120001,66.0,9.0
