ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
246.0-34.02485781,150.66316897,3.2160000801086426,100740,4.0,2.15
247.0-34.0248582,150.66316879,3.2160000801086426,100741,5.0,2.02
249.0-34.02485845,150.66316872,3.2160000801086426,100742,5.0,2.03
251.0-34.02485859,150.6631687,3.2160000801086426,100743,5.0,2.05
252.0-34.0248586,150.66316872,3.2160000801086426,100744,5.0,2.17
254.0-34.02485859,150.66316873,3.2160000801086426,100745,4.0,2.21
256.0-34.02485858,150.66316872,3.2160000801086426,100746,4.0,2.05
257.0-34.02485858,150.66316874,3.2160000801086426,100747,4.0,1.94
259.0-34.02485859,150.66316873,3.2160000801086426,100748,4.0,1.98
261.0-34.0248586,150.66316871,3.2160000801086426,100749,4.0,2.0
262.0-34.0248586,150.66316867,3.2160000801086426,100750,4.0,2.11
8264.0-34.02485862,150.66316862,3.2160000801086426,100751,4.0,2.09
266.0-34.02485555,150.6631692,3.2160000801086426,100752,4.0,2.23
267.0-34.02484448,150.66317446,3.2160000801086426,100753,4.0,2.24
269.0-34.02483158,150.66317843,3.2160000801086426,100754,3.0,2.29
271.0-34.02482467,150.66317962,3.2160000801086426,100755,16.0,3.32
272.0-34.02481875,150.66317976,3.2160000801086426,100756,24.0,4.67
1274.0-34.02480922,150.66317861,3.2160000801086426,100757,37.0,7.0
276.0-34.02480553,150.66316867,3.2160000801086426,100758,38.0,9.1
277.0-34.02480068,150.66317002,3.2160000801086426,100759,50.0,7.3
279.0-34.02479607,150.66317772,3.2160000801086426,100800,74.0,3.82
281.0-34.02479519,150.66318821,3.2160000801086426,100801,97.0,0.23
282.0-34.0247963,150.66320324,3.2160000801086426,100802,96.0,0.21
284.0-34.02479922,150.66321646,3.2160000801086426,100803,97.0,0.21
286.0-34.0248027,150.66322825,3.2160000801086426,100804,98.0,0.23
287.0-34.02480799,150.66324112,3.2160000801086426,100805,99.0,0.25
289.0-34.02481383,150.66325355,3.2160000801086426,100806,100.0,0.28
291.0-34.02482151,150.66325994,3.2160000801086426,100807,100.0,0.27
292.0-34.02483063,150.6632611,3.2160000801086426,100808,100.0,0.28
294.0-34.02483809,150.66325736,3.2160000801086426,100809,94.0,0.0
296.0-34.0248466,150.66325224,3.2160000801086426,100810,98.0,0.26
297.0-34.0248564,150.6632466,3.2160000801086426,100811,95.0,0.24
299.0-34.02486879,150.66324151,3.2160000801086426,100812,98.0,0.27
300.0-34.02488062,150.66323787,3.2160000801086426,100813,95.0,0.25
302.0-34.02489109,150.66323505,3.2160000801086426,100814,95.0,0.24
304.0-34.02490504,150.66323112,3.2160000801086426,100815,89.0,0.18
306.0-34.02491999,150.66322775,3.2160000801086426,100816,89.0,0.18
307.0-34.02493426,150.66322415,3.2160000801086426,100817,89.0,0.0
309.0-34.02494819,150.66322121,3.2160000801086426,100818,93.0,0.21
311.0-34.02496159,150.66321846,3.2160000801086426,100819,91.0,0.2
312.0-34.02497625,150.66321406,3.2160000801086426,100820,90.0,0.19
314.0-34.02498974,150.66321143,3.2160000801086426,100821,91.0,0.23
316.0-34.02500092,150.66320929,3.2160000801086426,100822,93.0,0.24
317.0-34.02501344,150.66320561,3.2160000801086426,100823,91.0,0.22
319.0-34.02502584,150.66320035,3.2160000801086426,100824,89.0,0.19
44.18-34.02503922,150.66319379,3.2160000801086426,100825,88.0,0.0
44.18-34.02505478,150.66318606,3.2160000801086426,100826,88.0,0.0
324.0-34.02507021,150.6631781,3.2160000801086426,100827,86.0,0.16
326.0-34.02508306,150.66317166,3.2160000801086426,100828,88.0,0.17
327.0-34.0250961,150.6631646,3.2160000801086426,100829,91.0,0.2
329.0-34.02510984,150.66315824,3.2160000801086426,100830,96.0,0.24
331.0-34.0251225,150.66315311,3.2160000801086426,100831,97.0,0.24
332.0-34.02513527,150.66315,3.2160000801086426,100832,93.0,0.22
334.0-34.02515007,150.66314582,3.2160000801086426,100833,86.0,2.0
336.0-34.02516175,150.66314153,3.2160000801086426,100834,76.0,4.07
337.0-34.02517114,150.66313681,3.2160000801086426,100835,75.0,6.0
339.0-34.02518252,150.66313188,3.2160000801086426,100836,78.0,4.04
341.0-34.0251947,150.66312686,3.2160000801086426,100837,86.0,2.12
342.0-34.02520679,150.66312363,3.2160000801086426,100838,89.0,0.16
44.19-34.0252188,150.66312063,3.2160000801086426,100839,90.0,0.0
346.0-34.02522957,150.66311863,3.2160000801086426,100840,87.0,0.0
347.0-34.02524219,150.66311638,3.2160000801086426,100841,86.0,0.0
349.0-34.02525577,150.66311358,3.2160000801086426,100842,84.0,2.12
51.0-34.02526942,150.66311036,3.2160000801086426,100843,89.0,2.17
352.0-34.02528252,150.66310793,3.2160000801086426,100844,90.0,2.19
354.0-34.02529451,150.66310523,3.2160000801086426,100845,94.0,0.23
356.0-34.02530636,150.66310332,3.2160000801086426,100846,92.0,0.21
357.0-34.02532128,150.66310088,3.2160000801086426,100847,92.0,0.2
44.2315-34.02533592,150.66309807,3.2160000801086426,100848,92.0,0.2
361.0-34.02535007,150.66309535,3.2160000801086426,100849,93.0,0.18
362.0-34.02536445,150.66309228,3.2160000801086426,100850,92.0,0.2
364.0-34.02537739,150.66308989,3.2160000801086426,100851,92.0,0.21
366.0-34.02539215,150.66308734,3.2160000801086426,100852,89.0,0.2
368.0-34.02540499,150.66308535,3.2160000801086426,100853,91.0,0.0
22369.0-34.02541763,150.66308344,3.2160000801086426,100854,90.0,0.2
21371.0-34.02543095,150.66308135,3.2160000801086426,100855,94.0,0.23
372.0-34.02544236,150.66307667,3.2160000801086426,100856,94.0,0.24
374.0-34.02545427,150.66307176,3.2160000801086426,100857,94.0,0.21
376.0-34.02546737,150.66306763,3.2160000801086426,100858,91.0,0.19
377.0-34.02547935,150.66306298,3.2160000801086426,100859,92.0,0.2
379.0-34.02549154,150.66305913,3.2160000801086426,100900,92.0,0.19
381.0-34.02550464,150.66305561,3.2160000801086426,100901,93.0,0.2
382.0-34.02551897,150.66305309,3.2160000801086426,100902,93.0,0.19
384.0-34.0255331,150.66305167,3.2160000801086426,100903,94.0,0.22
386.0-34.02554599,150.6630486,3.2160000801086426,100904,93.0,0.18
388.0-34.02555847,150.66304325,3.2160000801086426,100905,92.0,0.0
16389.0-34.02557159,150.66303811,3.2160000801086426,100906,92.0,0.17
391.0-34.02558424,150.66303311,3.2160000801086426,100907,92.0,0.2
392.0-34.02559629,150.66302831,3.2160000801086426,100908,91.0,0.21
394.0-34.02560738,150.66302394,3.2160000801086426,100909,93.0,0.2
396.0-34.02561829,150.66302005,3.2160000801086426,100910,94.0,0.22
397.0-34.0256302,150.66301597,3.2160000801086426,100911,95.0,0.21
399.0-34.02564371,150.66301163,3.2160000801086426,100912,94.0,0.23
401.0-34.02565666,150.663008,3.2160000801086426,100913,93.0,0.19
402.0-34.02566895,150.66300439,3.2160000801086426,100914,91.0,0.19
404.0-34.0256801,150.663001,3.2160000801086426,100915,93.0,0.18
406.0-34.02569156,150.66299719,3.2160000801086426,100916,94.0,0.21
407.0-34.02570402,150.66299252,3.2160000801086426,100917,96.0,0.22
44.19-34.02571704,150.66298823,3.2160000801086426,100918,94.0,0.0
411.0-34.02572944,150.66298556,3.2160000801086426,100919,93.0,0.17
413.0-34.02574126,150.6629835,3.2160000801086426,100920,94.0,0.18
414.0-34.0257524,150.66298026,3.2160000801086426,100921,93.0,0.17
416.0-34.02576364,150.66297692,3.2160000801086426,100922,94.0,0.2
417.0-34.02577661,150.66297347,3.2160000801086426,100923,95.0,0.21
419.0-34.02579019,150.66296884,3.2160000801086426,100924,95.0,0.22
421.0-34.02580394,150.66296486,3.2160000801086426,100925,92.0,0.18
423.0-34.02581709,150.66296219,3.2160000801086426,100926,93.0,0.18
424.0-34.02583003,150.66295952,3.2160000801086426,100927,92.0,0.17
426.0-34.02584311,150.66295663,3.2160000801086426,100928,95.0,0.22
428.0-34.02585625,150.6629516,3.2160000801086426,100929,94.0,0.22
429.0-34.02586906,150.66294737,3.2160000801086426,100930,95.0,0.22
431.0-34.02588149,150.66294406,3.2160000801086426,100931,93.0,0.18
433.0-34.02589394,150.66294298,3.2160000801086426,100932,92.0,0.0
17434.0-34.02590832,150.66294175,3.2160000801086426,100933,91.0,0.15
436.0-34.02592163,150.66293981,3.2160000801086426,100934,90.0,0.14
438.0-34.02593344,150.66293803,3.2160000801086426,100935,92.0,0.15
439.0-34.02594542,150.66293531,3.2160000801086426,100936,94.0,0.18
441.0-34.02595909,150.66293071,3.2160000801086426,100937,99.0,0.0
23442.0-34.02597118,150.66292561,3.2160000801086426,100938,99.0,0.23
444.0-34.02598518,150.66292083,3.2160000801086426,100939,99.0,0.22
446.0-34.02599943,150.66291828,3.2160000801086426,100940,99.0,0.21
448.0-34.02601268,150.66291667,3.2160000801086426,100941,97.0,0.2
449.0-34.02602546,150.66291481,3.2160000801086426,100942,96.0,0.19
451.0-34.02603869,150.66291157,3.2160000801086426,100943,94.0,0.19
452.0-34.0260498,150.6629078,3.2160000801086426,100944,94.0,0.2
454.0-34.02606102,150.66290455,3.2160000801086426,100945,94.0,0.19
456.0-34.02607476,150.66290107,3.2160000801086426,100946,93.0,0.17
457.0-34.0260889,150.66289701,3.2160000801086426,100947,91.0,0.15
459.0-34.02610343,150.66289287,3.2160000801086426,100948,91.0,0.13
461.0-34.02611652,150.6628896,3.2160000801086426,100949,92.0,0.14
463.0-34.02613021,150.66288908,3.2160000801086426,100950,94.0,0.18
464.0-34.0261431,150.66288695,3.2160000801086426,100951,95.0,0.18
466.0-34.02615627,150.66288134,3.2160000801086426,100952,96.0,0.19
467.0-34.0261695,150.66287555,3.2160000801086426,100953,95.0,0.18
469.0-34.02618428,150.66287167,3.2160000801086426,100954,93.0,0.15
471.0-34.02620044,150.66286912,3.2160000801086426,100955,92.0,0.13
472.0-34.02621509,150.66286749,3.2160000801086426,100956,92.0,0.14
474.0-34.02622783,150.66286548,3.2160000801086426,100957,92.0,0.14
476.0-34.02624162,150.66286024,3.2160000801086426,100958,94.0,0.16
478.0-34.0262567,150.66285484,3.2160000801086426,100959,92.0,0.14
479.0-34.02626969,150.66284894,3.2160000801086426,101000,93.0,0.15
481.0-34.02628304,150.66284368,3.2160000801086426,101001,92.0,0.1
483.0-34.02629599,150.66283946,3.2160000801086426,101002,92.0,0.15
44.16-34.02630814,150.6628354,3.2160000801086426,101003,92.0,0.0
486.0-34.02632101,150.66283031,3.2160000801086426,101004,93.0,0.16
488.0-34.02633616,150.66282487,3.2160000801086426,101005,93.0,0.15
489.0-34.02635183,150.66282036,3.2160000801086426,101006,94.0,0.15
491.0-34.02636517,150.66281765,3.2160000801086426,101007,94.0,0.15
493.0-34.02637604,150.66281659,3.2160000801086426,101008,94.0,0.15
494.0-34.02638984,150.66281607,3.2160000801086426,101009,94.0,0.15
496.0-34.02640303,150.662814,3.2160000801086426,101010,94.0,0.17
498.0-34.02641526,150.66281129,3.2160000801086426,101011,94.0,0.18
499.0-34.02642714,150.66280806,3.2160000801086426,101012,95.0,0.18
501.0-34.02643954,150.6628051,3.2160000801086426,101013,94.0,0.16
503.0-34.02645279,150.66280343,3.2160000801086426,101014,94.0,0.15
504.0-34.02646391,150.66280177,3.2160000801086426,101015,92.0,0.13
506.0-34.02647585,150.66279892,3.2160000801086426,101016,92.0,0.13
508.0-34.02648853,150.6627958,3.2160000801086426,101017,92.0,0.14
509.0-34.02650039,150.6627926,3.2160000801086426,101018,92.0,0.0
511.0-34.0265111,150.66278958,3.2160000801086426,101019,90.0,0.12
513.0-34.02652634,150.66278509,3.2160000801086426,101020,91.0,0.13
514.0-34.02653957,150.66278064,3.2160000801086426,101021,94.0,0.16
516.0-34.02655253,150.66277679,3.2160000801086426,101022,95.0,0.17
518.0-34.0265671,150.66277477,3.2160000801086426,101023,96.0,0.16
519.0-34.02658101,150.66277247,3.2160000801086426,101024,95.0,0.16
521.0-34.02659628,150.66277111,3.2160000801086426,101025,96.0,0.16
522.0-34.02661165,150.66276959,3.2160000801086426,101026,95.0,0.15
524.0-34.02662589,150.66276745,3.2160000801086426,101027,95.0,0.16
526.0-34.02663932,150.66276421,3.2160000801086426,101028,95.0,0.17
528.0-34.02665079,150.66275573,3.2160000801086426,101029,94.0,0.17
529.0-34.02665984,150.662744,3.2160000801086426,101030,94.0,0.17
531.0-34.02666301,150.66272996,3.2160000801086426,101031,92.0,0.15
13533.0-34.02666208,150.66271536,3.2160000801086426,101032,91.0,0.14
534.0-34.02665858,150.66270018,3.2160000801086426,101033,93.0,0.15
536.0-34.02665291,150.66268546,3.2160000801086426,101034,92.0,0.13
538.0-34.02664538,150.66267197,3.2160000801086426,101035,91.0,0.11
539.0-34.0266369,150.66266022,3.2160000801086426,101036,90.0,0.0
541.0-34.02662634,150.66265057,3.2160000801086426,101037,89.0,2.08
543.0-34.02661456,150.66264339,3.2160000801086426,101038,89.0,2.09
544.0-34.02660069,150.66264002,3.2160000801086426,101039,87.0,2.06
546.0-34.02658619,150.66264034,3.2160000801086426,101040,86.0,0.06
