ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
3799.0-34.02494417,150.66321084,4.288000106811523,121713,58.0,9.34
3800.0-34.0249449,150.66321048,3.2160000801086426,121714,58.0,9.34
3802.0-34.02494583,150.66321022,3.2160000801086426,121715,58.0,9.33
3804.0-34.02494672,150.66320947,3.2160000801086426,121716,58.0,9.32
3805.0-34.02494744,150.66320875,3.2160000801086426,121717,58.0,9.32
3807.0-34.024948,150.66320811,3.2160000801086426,121718,58.0,9.34
3808.0-34.02494875,150.66320801,3.2160000801086426,121719,58.0,9.34
3811.0-34.02494914,150.66320784,3.2160000801086426,121720,58.0,9.0
53.33-34.02494933,150.66320786,3.2160000801086426,121721,58.0,9.0
3814.0-34.0249496,150.66320797,3.2160000801086426,121722,58.0,9.32
3815.0-34.02495671,150.6632069,3.2160000801086426,121723,58.0,9.34
3817.0-34.02497043,150.66320675,3.2160000801086426,121724,60.0,9.42
3819.0-34.02498922,150.66320416,3.2160000801086426,121725,64.0,9.54
3820.0-34.02501013,150.6631981,3.2160000801086426,121726,65.0,9.59
44.76-34.0250323,150.66319145,3.2160000801086426,121727,68.0,9.0
3824.0-34.02505607,150.66318247,3.2160000801086426,121728,68.0,9.87
3826.0-34.02508016,150.66317507,3.2160000801086426,121729,67.0,9.9
3827.0-34.02510442,150.66316959,3.2160000801086426,121730,67.0,9.9
3829.0-34.02512939,150.66316558,3.2160000801086426,121731,65.0,9.87
3830.0-34.02515273,150.66316059,3.2160000801086426,121732,66.0,7.9
3832.0-34.02517484,150.66315585,3.2160000801086426,121733,65.0,7.89
3834.0-34.0251984,150.66314933,3.2160000801086426,121734,65.0,7.89
3836.0-34.02522061,150.66314398,3.2160000801086426,121735,64.0,9.81
3837.0-34.02524368,150.6631385,3.2160000801086426,121736,64.0,9.82
3839.0-34.0252663,150.66313389,3.2160000801086426,121737,63.0,5.92
3840.0-34.02528869,150.66312845,3.2160000801086426,121738,65.0,3.97
3842.0-34.02531339,150.663122,3.2160000801086426,121739,62.0,0.14
3844.0-34.02533764,150.66311581,3.2160000801086426,121740,60.0,2.11
3846.0-34.02536115,150.66310941,3.2160000801086426,121741,60.0,2.19
3847.0-34.0253856,150.66310332,3.2160000801086426,121742,62.0,4.07
3849.0-34.02541054,150.6630975,3.2160000801086426,121743,63.0,6.07
3851.0-34.02543611,150.66308939,3.2160000801086426,121744,61.0,9.94
3852.0-34.02546152,150.66308303,3.2160000801086426,121745,74.0,8.3
3854.0-34.02548591,150.66307632,3.2160000801086426,121746,71.0,6.39
3855.0-34.02551118,150.66306922,3.2160000801086426,121747,72.0,6.4
3857.0-34.02553817,150.66306044,3.2160000801086426,121748,61.0,6.1
3859.0-34.02556678,150.66305175,3.2160000801086426,121749,68.0,8.01
3861.0-34.02559394,150.66304439,3.2160000801086426,121750,71.0,4.07
3862.0-34.02561973,150.66303692,3.2160000801086426,121751,73.0,4.08
3864.0-34.02564413,150.66302882,3.2160000801086426,121752,73.0,2.09
3865.0-34.02566828,150.66302127,3.2160000801086426,121753,73.0,2.13
3867.0-34.02569313,150.66301259,3.2160000801086426,121754,69.0,2.12
