,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
271,1087,150.6637667,-34.0227033,7.1,14.8,0.53,1.55,5.4,3.1,-1.11,-1.91
272,1091,150.6637567,-34.0227483,7.5,16.0,0.55,1.39,4.5,2.9,-0.95,-1.76
273,1095,150.663745,-34.0227917,8.2,15.9,0.48,1.27,4.6,2.8,-0.92,-1.79
274,1099,150.663735,-34.0228383,7.3,15.3,0.47,1.26,4.6,3.4,-0.92,-1.7
275,1103,150.663725,-34.0228817,6.7,14.8,0.51,1.26,3.9,2.9,-0.89,-1.6
276,1107,150.6637183,-34.0229183,6.1,14.4,0.59,1.31,4.0,3.0,-0.87,-1.61
277,1111,150.6637117,-34.02295,6.2,13.8,0.62,1.37,5.0,3.9,-0.95,-1.71
278,1115,150.663705,-34.0229767,5.8,12.3,0.73,1.51,5.9,4.3,-1.05,-1.78
279,1119,150.6636967,-34.0230033,5.4,11.6,0.82,1.66,7.1,5.5,-1.13,-1.88
280,1123,150.6636933,-34.0230317,6.1,11.4,0.7,1.84,8.1,5.5,-1.37,-2.01
281,1127,150.6636867,-34.0230617,6.1,9.1,0.48,1.72,8.9,5.8,-1.49,-2.22
282,1131,150.66368,-34.02309,5.5,6.2,0.56,1.8,11.6,8.0,-1.63,-2.35
283,1135,150.6636733,-34.02312,3.2,5.8,0.69,2.13,10.6,6.7,-1.8,-2.38
284,1139,150.6636633,-34.0231517,2.2,4.5,0.79,2.39,11.4,6.4,-1.99,-2.54
285,1143,150.6636533,-34.023185,2.4,4.2,0.82,2.68,13.1,6.7,-2.32,-2.77
286,1147,150.6636417,-34.0232217,2.4,4.3,0.72,2.82,13.4,6.7,-2.52,-3.06
287,1151,150.6636317,-34.02326,3.7,4.6,0.61,3.09,15.8,8.0,-2.89,-3.51
288,1155,150.6636217,-34.0233,5.8,5.7,0.42,3.2,17.9,10.2,-3.17,-4.13
289,1159,150.66361,-34.02334,6.5,7.5,0.45,3.29,18.8,10.9,-3.4,-4.5
290,1163,150.6636,-34.0233833,6.5,5.5,0.36,3.52,21.5,12.3,-3.9,-5.34
291,1167,150.6635883,-34.023425,6.5,5.2,0.31,3.73,23.0,12.3,-4.29,-5.93
292,1171,150.663575,-34.0234667,7.8,6.0,0.15,3.63,24.3,13.0,-4.56,-6.65
293,1175,150.6635617,-34.0235083,7.5,6.1,0.21,3.81,24.7,13.7,-4.71,-6.78
294,1179,150.66355,-34.0235517,7.7,6.1,0.07,3.6,24.8,13.7,-4.66,-6.76
295,1183,150.6635367,-34.0235933,7.7,5.8,-0.04,3.21,23.0,12.9,-4.37,-6.68
296,1187,150.6635233,-34.0236367,8.1,5.8,-0.21,2.68,21.3,12.5,-4.02,-6.91
297,1191,150.6635083,-34.0236783,8.8,6.5,-0.29,2.23,20.0,12.9,-3.77,-7.17
298,1195,150.663495,-34.02372,9.9,7.8,-0.33,1.79,19.1,14.0,-3.57,-7.29
299,1199,150.6634817,-34.0237633,10.9,8.3,-0.34,1.81,20.5,14.9,-3.71,-7.61
300,1203,150.66347,-34.023805,11.6,8.5,-0.42,1.84,21.1,15.6,-3.82,-8.0
301,1207,150.66346,-34.0238467,12.0,8.7,-0.42,1.91,21.9,16.0,-3.9,-7.98
302,1211,150.66345,-34.02389,11.7,8.3,-0.34,1.85,20.7,15.0,-3.66,-7.51
303,1215,150.66344,-34.0239333,9.1,7.8,-0.16,1.79,18.9,13.8,-3.44,-6.93
304,1219,150.6634283,-34.0239783,8.3,6.8,-0.08,1.72,16.8,12.0,-3.2,-6.34
305,1223,150.6634183,-34.0240233,8.1,6.5,-0.1,1.86,17.0,11.5,-3.24,-6.29
306,1227,150.6634083,-34.0240667,7.4,6.1,-0.09,1.79,17.3,11.4,-3.23,-6.35
307,1231,150.6633983,-34.0241117,7.9,6.1,-0.17,1.9,18.1,12.2,-3.43,-6.75
308,1235,150.6633867,-34.024155,9.3,7.1,-0.3,1.7,19.0,13.2,-3.41,-7.04
309,1239,150.6633767,-34.0242,-71.6,-67.5,-2.27,-8.94,195.4,5.6,5.31,-6.76
310,1243,150.663365,-34.024245,10.1,8.4,-0.48,1.61,19.6,15.0,-3.69,-7.65
311,1247,150.6633533,-34.0242917,10.4,7.7,-0.44,1.72,20.5,14.1,-3.82,-7.94
312,1251,150.66334,-34.0243367,11.6,9.3,-0.66,1.67,21.6,15.4,-4.03,-8.53
313,1255,150.6633283,-34.0243817,11.9,9.2,-0.69,1.5,21.0,15.5,-3.95,-8.55
314,1259,150.6633167,-34.0244283,11.8,9.5,-0.61,1.44,20.0,15.0,-3.8,-8.42
315,1263,150.663305,-34.024475,10.7,9.3,-0.54,1.42,19.5,14.2,-3.77,-8.17
316,1267,150.6632917,-34.0245217,10.9,9.1,-0.57,1.68,20.9,14.6,-4.08,-8.35
317,1271,150.6632817,-34.0245667,10.3,8.3,-0.42,2.01,21.8,14.6,-4.25,-8.29
318,1275,150.6632683,-34.0246133,9.4,6.9,-0.33,2.68,24.9,15.0,-4.88,-8.82
319,1279,150.6632567,-34.0246567,8.1,6.7,-0.22,2.99,24.8,14.6,-5.12,-8.93
320,1283,150.663245,-34.0247,9.1,7.5,-0.2,3.05,25.7,15.1,-5.23,-8.91
321,1287,150.6632333,-34.02474,9.6,7.7,-0.23,3.13,26.1,15.2,-5.34,-8.8
322,1291,150.6632233,-34.02478,8.1,7.3,0.0,3.52,25.7,14.5,-5.33,-8.35
323,1295,150.663215,-34.0248183,7.2,6.3,0.18,4.01,26.1,14.1,-5.39,-7.96
324,1299,150.6632083,-34.024855,5.9,5.1,0.24,3.97,24.3,12.7,-5.07,-7.39
325,1303,150.6632,-34.0248883,5.6,4.1,0.15,3.68,23.0,11.6,-4.82,-7.12
326,1307,150.6631917,-34.0249233,5.9,4.2,0.15,3.62,23.7,12.0,-4.87,-7.37
327,1311,150.6631817,-34.0249583,6.0,4.4,0.11,3.76,24.7,12.5,-5.15,-7.86
328,1315,150.6631717,-34.024995,6.4,4.6,0.09,3.79,26.0,14.0,-5.48,-8.57
329,1319,150.6631633,-34.0250317,7.5,5.1,-0.05,3.74,26.8,14.4,-5.67,-8.96
330,1323,150.6631533,-34.02507,8.1,5.8,-0.25,3.56,26.2,13.9,-5.61,-8.97
331,1327,150.6631417,-34.0251083,7.5,6.5,-0.08,3.12,22.7,13.0,-4.79,-7.93
332,1331,150.66313,-34.0251483,5.7,8.2,0.27,2.38,17.9,11.0,-3.66,-6.22
333,1335,150.66312,-34.0251883,5.6,9.9,0.53,2.06,15.9,11.1,-3.04,-5.16
334,1339,150.66311,-34.02523,7.2,12.1,0.47,1.62,14.3,11.8,-2.62,-4.72
335,1343,150.6631017,-34.0252717,7.8,12.8,0.51,1.54,14.3,12.4,-2.54,-4.59
336,1347,150.6630917,-34.025315,7.5,12.3,0.48,1.74,15.0,12.1,-2.78,-4.7
337,1351,150.6630783,-34.0253567,6.8,10.9,0.42,1.86,14.4,10.6,-2.89,-4.84
338,1355,150.663065,-34.0254,7.2,11.4,0.46,1.53,13.4,10.6,-2.52,-4.55
339,1359,150.6630517,-34.0254433,6.8,12.7,0.51,1.3,12.4,10.6,-2.27,-4.25
340,1363,150.6630417,-34.0254867,7.3,11.8,0.4,1.49,14.0,11.1,-2.69,-4.83
341,1367,150.6630317,-34.02553,8.6,10.1,0.12,2.02,18.1,12.4,-3.61,-6.3
342,1371,150.6630217,-34.0255717,7.8,8.9,0.21,2.46,19.3,12.3,-3.96,-6.35
343,1375,150.6630117,-34.0256133,7.4,8.5,0.3,2.8,19.8,11.7,-4.06,-6.13
344,1379,150.6630033,-34.0256517,6.8,8.7,0.43,2.8,19.1,11.4,-3.8,-5.59
345,1383,150.6629967,-34.0256867,6.1,9.1,0.57,2.61,17.9,11.5,-3.46,-5.05
346,1387,150.6629883,-34.02572,5.5,9.2,0.65,2.59,16.6,10.9,-3.21,-4.55
347,1391,150.6629817,-34.025745,5.5,9.6,0.66,2.46,15.7,10.2,-2.99,-4.05
348,1395,150.6629783,-34.0257617,5.6,9.6,0.58,2.31,14.9,9.3,-2.86,-3.8
349,1399,150.6629767,-34.0257683,5.1,10.1,0.6,2.28,14.0,8.8,-2.72,-3.62
350,1403,150.6629767,-34.0257683,4.8,10.1,0.64,2.21,13.4,8.3,-2.6,-3.44
351,1407,150.6629767,-34.0257683,5.1,9.8,0.64,2.21,13.4,8.4,-2.59,-3.44
352,1411,150.662975,-34.02577,5.3,10.2,0.64,2.18,13.4,8.7,-2.59,-3.48
353,1415,150.6629733,-34.0257817,5.2,9.9,0.63,2.13,13.0,8.3,-2.54,-3.41
354,1419,150.66297,-34.025795,5.1,9.8,0.61,2.01,12.6,8.1,-2.43,-3.34
355,1423,150.662965,-34.0258133,5.2,10.2,0.63,1.91,12.3,8.3,-2.38,-3.26
356,1427,150.66296,-34.0258333,4.5,9.3,0.72,1.98,12.1,8.1,-2.31,-3.07
357,1431,150.6629533,-34.0258583,4.8,9.5,0.63,1.98,11.6,7.7,-2.28,-3.17
358,1435,150.6629467,-34.0258867,5.3,9.0,0.6,1.91,11.5,7.8,-2.22,-3.14
359,1439,150.66294,-34.0259167,5.0,9.4,0.57,1.85,11.2,7.5,-2.16,-3.05
360,1443,150.6629317,-34.02595,5.4,8.7,0.52,1.83,11.2,7.2,-2.15,-3.05
361,1447,150.6629217,-34.025985,5.9,8.9,0.39,1.65,11.1,7.2,-2.13,-3.27
362,1451,150.6629133,-34.02602,5.7,8.4,0.36,1.7,11.7,8.0,-2.24,-3.45
363,1455,150.662905,-34.0260583,4.9,7.9,0.46,2.01,12.1,7.4,-2.39,-3.39
364,1459,150.662895,-34.026095,4.2,6.5,0.46,2.12,11.8,7.0,-2.41,-3.33
365,1463,150.6628867,-34.0261333,4.3,6.9,0.37,2.09,11.8,7.4,-2.41,-3.43
366,1467,150.6628767,-34.0261717,3.3,6.2,0.34,1.9,11.0,6.7,-2.28,-3.33
367,1471,150.6628667,-34.02621,4.2,6.1,0.34,1.94,11.1,6.8,-2.25,-3.29
368,1475,150.6628583,-34.02625,4.6,6.2,0.36,1.91,11.3,6.8,-2.22,-3.33
369,1479,150.66285,-34.0262883,4.7,6.6,0.32,1.82,10.9,7.1,-2.16,-3.34
370,1483,150.6628417,-34.0263267,5.0,6.2,0.25,1.66,11.1,6.9,-2.24,-3.61
371,1487,150.6628333,-34.0263617,5.6,6.1,0.15,1.71,12.1,8.0,-2.4,-3.91
372,1491,150.6628283,-34.0263933,6.5,6.6,0.05,1.65,12.0,8.0,-2.42,-4.03
373,1495,150.6628217,-34.0264217,6.4,6.4,0.02,1.74,12.2,7.9,-2.58,-4.26
374,1499,150.6628167,-34.0264433,6.0,6.0,0.01,1.78,12.3,7.8,-2.59,-4.36
375,1503,150.66281,-34.026465,6.1,6.1,0.05,1.75,12.4,7.9,-2.63,-4.37
376,1507,150.6628033,-34.0264867,5.6,5.7,0.03,1.78,12.0,7.4,-2.65,-4.38
377,1511,150.6627967,-34.0265083,5.6,5.2,0.0,1.75,11.9,7.2,-2.63,-4.43
378,1515,150.6627917,-34.02653,5.6,5.0,-0.03,1.73,12.1,7.0,-2.66,-4.49
379,1519,150.6627867,-34.0265517,4.7,4.6,0.05,1.77,11.7,6.7,-2.62,-4.33
380,1523,150.6627783,-34.0265717,4.7,4.1,0.03,1.85,11.5,6.3,-2.65,-4.3
381,1527,150.6627633,-34.026585,1.7,3.7,0.14,1.91,10.3,5.7,-2.55,-4.12
382,1531,150.6627433,-34.02659,4.0,4.1,0.12,1.93,11.0,6.0,-2.6,-4.18
383,1535,150.662725,-34.0265833,3.8,4.3,0.26,2.09,11.3,6.0,-2.67,-4.08
384,1539,150.662715,-34.02657,4.5,4.7,0.23,2.2,11.5,5.6,-2.71,-4.1
385,1543,150.6627133,-34.0265533,4.5,4.6,0.17,2.28,11.8,5.8,-2.79,-4.23
386,1547,150.6627167,-34.0265367,4.1,4.0,0.23,2.29,12.1,5.9,-2.77,-4.18
387,1551,150.6627217,-34.0265183,3.4,4.1,0.31,2.32,12.2,6.0,-2.83,-4.12
388,1555,150.6627267,-34.0264983,3.4,3.5,0.33,2.37,13.3,6.4,-2.93,-4.13
389,1559,150.6627317,-34.0264783,3.3,3.7,0.32,2.36,13.1,6.6,-2.9,-4.17
390,1563,150.6627367,-34.0264583,3.5,3.9,0.25,2.2,12.6,6.8,-2.86,-4.27
391,1567,150.6627417,-34.0264367,3.4,4.0,0.27,2.16,12.7,7.1,-2.83,-4.24
392,1571,150.6627467,-34.0264133,4.6,4.4,0.18,2.13,13.4,7.7,-2.88,-4.38
393,1575,150.6627533,-34.0263917,3.9,4.5,0.24,2.15,13.1,7.2,-2.86,-4.35
394,1579,150.6627583,-34.02637,4.2,4.5,0.32,2.23,13.4,7.1,-2.87,-4.3
395,1583,150.6627633,-34.0263483,4.0,4.9,0.37,2.21,13.1,7.4,-2.82,-4.15
396,1587,150.6627683,-34.0263267,4.0,4.8,0.33,2.13,12.3,7.0,-2.68,-3.99
397,1591,150.662775,-34.0263067,4.4,5.2,0.26,2.05,12.0,6.9,-2.62,-3.99
398,1595,150.66278,-34.026285,4.4,5.2,0.26,2.03,11.7,7.1,-2.56,-3.93
399,1599,150.6627867,-34.0262617,4.0,5.2,0.28,1.89,11.2,7.0,-2.42,-3.8
400,1603,150.6627917,-34.02624,4.2,5.8,0.28,1.85,10.9,7.0,-2.31,-3.6
401,1607,150.6627967,-34.0262183,4.1,5.2,0.29,1.83,10.8,6.4,-2.27,-3.52
402,1611,150.6628033,-34.0261967,4.0,5.1,0.31,1.87,10.7,6.3,-2.26,-3.42
403,1615,150.6628083,-34.026175,3.8,5.8,0.33,1.9,10.7,6.1,-2.24,-3.33
404,1619,150.6628133,-34.0261517,3.9,5.3,0.33,1.95,10.4,6.1,-2.23,-3.25
405,1623,150.6628183,-34.0261283,4.1,5.6,0.34,1.95,10.3,6.0,-2.23,-3.26
406,1627,150.662825,-34.0261067,3.9,5.5,0.35,1.96,10.5,6.1,-2.23,-3.21
407,1631,150.6628317,-34.0260833,4.3,5.9,0.36,1.97,10.8,6.6,-2.28,-3.25
408,1635,150.6628383,-34.0260617,4.7,6.5,0.37,2.1,11.8,7.0,-2.43,-3.35
409,1639,150.662845,-34.0260383,4.6,6.5,0.42,2.14,11.8,6.8,-2.41,-3.26
410,1643,150.66285,-34.0260167,4.9,6.5,0.42,2.17,11.9,7.2,-2.44,-3.29
411,1647,150.6628583,-34.025995,4.6,6.7,0.45,2.23,12.3,7.4,-2.5,-3.33
412,1651,150.662865,-34.025975,4.7,6.8,0.43,2.27,12.6,7.3,-2.57,-3.38
413,1655,150.6628683,-34.025955,4.7,6.6,0.46,2.31,12.6,7.4,-2.56,-3.39
414,1659,150.6628633,-34.0259367,4.7,6.8,0.48,2.22,12.3,7.3,-2.49,-3.36
415,1663,150.66285,-34.0259233,4.6,7.3,0.49,2.19,12.1,7.8,-2.5,-3.37
416,1667,150.66283,-34.0259183,5.2,7.4,0.43,2.18,12.1,7.4,-2.48,-3.42
417,1671,150.66281,-34.02592,4.7,7.6,0.53,2.2,11.9,7.4,-2.43,-3.33
418,1675,150.6627933,-34.02593,5.1,8.0,0.55,2.16,12.2,7.3,-2.44,-3.3
419,1679,150.662785,-34.025945,5.6,8.6,0.43,2.1,12.2,7.8,-2.45,-3.41
420,1683,150.66278,-34.0259633,4.8,7.9,0.48,2.1,12.9,7.5,-2.42,-3.35
421,1687,150.6627767,-34.0259817,5.2,7.3,0.44,2.12,12.4,7.4,-2.46,-3.41
422,1691,150.6627733,-34.026,5.1,7.3,0.41,2.14,12.5,7.9,-2.5,-3.45
423,1695,150.66277,-34.0260183,4.9,7.0,0.42,2.19,12.5,7.7,-2.47,-3.41
424,1699,150.6627667,-34.0260367,4.2,6.8,0.45,2.16,12.6,7.5,-2.42,-3.28
425,1703,150.6627633,-34.026055,4.5,6.8,0.45,2.16,12.3,7.5,-2.43,-3.3
426,1707,150.6627617,-34.026075,4.6,6.8,0.44,2.2,12.3,7.4,-2.43,-3.29
427,1711,150.66276,-34.0260933,4.3,6.7,0.46,2.21,11.9,7.1,-2.41,-3.22
428,1715,150.6627567,-34.0261133,4.5,6.5,0.42,2.23,11.7,6.7,-2.4,-3.26
429,1719,150.6627517,-34.0261317,4.2,6.4,0.43,2.16,11.5,6.7,-2.41,-3.3
430,1723,150.6627483,-34.0261517,4.2,5.8,0.43,2.26,11.3,6.6,-2.42,-3.19
431,1727,150.6627433,-34.0261717,4.4,6.1,0.39,2.16,10.8,6.3,-2.32,-3.2
432,1731,150.66274,-34.0261917,4.2,5.5,0.35,2.0,10.3,5.8,-2.22,-3.16
433,1735,150.6627367,-34.0262117,4.1,5.4,0.34,1.96,9.9,5.8,-2.16,-3.16
434,1739,150.6627333,-34.0262317,3.6,5.5,0.35,1.88,9.7,5.7,-2.15,-3.12
435,1743,150.66273,-34.0262517,3.8,5.3,0.36,1.91,9.9,5.7,-2.17,-3.12
436,1747,150.6627267,-34.0262733,3.2,5.4,0.35,1.95,10.2,6.0,-2.2,-3.2
437,1751,150.6627233,-34.0262933,3.4,5.1,0.38,1.98,10.2,5.8,-2.22,-3.21
438,1755,150.6627183,-34.026315,3.4,5.7,0.35,1.94,10.5,6.2,-2.25,-3.28
439,1759,150.6627133,-34.026335,4.0,5.3,0.28,1.86,10.8,6.5,-2.29,-3.46
440,1763,150.6627083,-34.0263567,3.5,4.9,0.27,1.95,11.1,6.1,-2.42,-3.62
441,1767,150.662705,-34.0263783,3.6,4.7,0.32,2.01,11.4,6.1,-2.46,-3.66
442,1771,150.6627,-34.0264,3.8,5.1,0.34,2.1,11.8,6.8,-2.56,-3.77
443,1775,150.662695,-34.02642,4.0,4.4,0.31,2.1,12.0,6.5,-2.62,-3.85
444,1779,150.66269,-34.0264417,4.0,4.4,0.29,2.13,12.2,6.6,-2.73,-4.05
445,1783,150.662685,-34.0264633,3.8,4.3,0.29,2.18,12.8,6.9,-2.87,-4.21
446,1787,150.66268,-34.0264833,3.7,3.8,0.24,2.22,12.3,6.2,-2.88,-4.23
447,1791,150.6626767,-34.0265033,4.0,4.4,0.15,2.13,12.6,6.9,-2.88,-4.3
448,1795,150.6626717,-34.0265233,3.8,3.8,0.21,2.13,12.2,6.7,-2.84,-4.24
449,1799,150.6626667,-34.0265417,3.5,3.7,0.24,2.26,13.0,6.6,-2.96,-4.24
450,1803,150.662655,-34.026555,3.0,3.6,0.32,2.39,12.8,6.3,-2.93,-4.14
451,1807,150.6626367,-34.0265583,3.2,3.9,0.27,2.38,12.9,6.3,-2.95,-4.17
452,1811,150.6626217,-34.0265533,3.0,3.5,0.4,2.49,12.5,5.9,-2.9,-3.99
453,1815,150.6626117,-34.02654,3.1,4.0,0.47,2.66,11.9,5.6,-2.89,-4.02
454,1819,150.6626117,-34.0265267,3.5,4.6,0.46,2.72,11.4,4.7,-2.84,-3.89
455,1823,150.6626167,-34.0265117,3.1,4.6,0.48,2.81,11.2,4.9,-2.87,-3.92
456,1827,150.6626217,-34.0264967,2.7,4.1,0.42,2.7,11.7,4.9,-2.89,-3.95
457,1831,150.6626283,-34.02648,2.4,3.4,0.43,2.57,12.2,5.4,-2.91,-3.98
458,1835,150.6626333,-34.026465,2.4,3.0,0.34,2.41,12.2,6.0,-2.89,-4.03
459,1839,150.66264,-34.0264483,2.7,3.6,0.35,2.34,12.3,5.7,-2.82,-4.03
460,1843,150.6626467,-34.0264317,2.8,3.3,0.35,2.31,12.7,6.3,-2.88,-4.05
461,1847,150.6626517,-34.026415,2.3,3.4,0.28,2.25,12.3,6.0,-2.85,-4.04
462,1851,150.6626583,-34.0263967,3.7,3.8,0.14,2.15,12.5,6.3,-2.89,-4.31
463,1855,150.662665,-34.0263767,3.4,4.0,0.33,2.29,12.8,6.3,-2.91,-4.15
464,1859,150.6626717,-34.0263567,4.0,4.1,0.28,2.31,13.4,7.1,-2.92,-4.21
465,1863,150.6626783,-34.0263367,3.8,4.4,0.31,2.23,13.0,6.8,-2.8,-4.03
466,1867,150.662685,-34.0263167,4.0,4.7,0.33,2.18,12.5,7.1,-2.69,-3.89
467,1871,150.6626917,-34.0262967,4.3,4.6,0.33,2.15,12.1,6.8,-2.55,-3.7
468,1875,150.6626967,-34.026275,4.1,4.9,0.3,2.01,11.2,6.8,-2.41,-3.56
469,1879,150.6627017,-34.0262533,3.8,5.0,0.31,1.93,10.6,6.4,-2.28,-3.41
470,1883,150.6627083,-34.0262317,3.5,5.1,0.27,1.89,10.0,6.0,-2.21,-3.3
471,1887,150.6627133,-34.0262083,4.0,5.1,0.31,1.9,10.1,6.1,-2.19,-3.26
472,1891,150.6627183,-34.0261867,3.6,5.1,0.35,1.94,10.0,5.7,-2.19,-3.17
473,1895,150.6627233,-34.0261633,3.4,5.1,0.32,1.95,9.9,5.5,-2.18,-3.17
474,1899,150.6627267,-34.02614,3.8,5.3,0.36,1.95,9.8,5.8,-2.15,-3.06
475,1903,150.6627333,-34.0261167,4.1,5.6,0.33,1.86,9.7,6.0,-2.1,-3.06
476,1907,150.6627383,-34.0260933,3.6,5.4,0.36,1.89,10.1,6.0,-2.11,-3.04
477,1911,150.6627433,-34.0260683,4.0,5.8,0.35,1.97,10.5,6.1,-2.22,-3.11
478,1915,150.66275,-34.026045,3.9,5.8,0.39,2.12,11.4,6.3,-2.35,-3.16
479,1919,150.6627567,-34.0260217,4.6,6.3,0.38,2.13,11.8,7.0,-2.32,-3.19
480,1923,150.6627617,-34.026,4.6,6.9,0.37,2.05,11.9,7.0,-2.35,-3.25
481,1927,150.6627683,-34.0259783,4.5,7.1,0.4,2.1,12.1,7.4,-2.39,-3.21
482,1931,150.662775,-34.0259583,4.6,6.4,0.4,2.13,12.2,7.3,-2.4,-3.27
483,1935,150.6627767,-34.02594,5.2,6.8,0.38,2.09,12.4,7.4,-2.41,-3.32
484,1939,150.6627683,-34.0259233,5.3,6.6,0.42,2.12,12.4,7.7,-2.45,-3.38
485,1943,150.6627517,-34.025915,5.1,7.2,0.41,2.22,12.8,7.4,-2.5,-3.4
486,1947,150.6627317,-34.025915,5.1,7.0,0.41,2.29,12.3,7.3,-2.48,-3.41
487,1951,150.662715,-34.025925,4.8,7.2,0.49,2.29,12.2,7.0,-2.45,-3.36
488,1955,150.6627017,-34.0259383,5.0,7.6,0.55,2.32,11.9,7.1,-2.4,-3.34
489,1959,150.6626967,-34.0259533,5.3,7.3,0.48,2.32,12.2,7.1,-2.46,-3.34
490,1963,150.6626933,-34.0259717,4.4,7.1,0.42,2.18,12.1,7.5,-2.43,-3.39
491,1967,150.66269,-34.0259883,4.8,7.2,0.42,2.1,12.2,7.7,-2.39,-3.29
492,1971,150.6626867,-34.0260067,4.9,7.6,0.4,2.07,12.3,7.6,-2.37,-3.27
493,1975,150.6626833,-34.026025,4.5,6.6,0.37,2.08,12.5,7.2,-2.42,-3.37
494,1979,150.66268,-34.0260433,4.4,6.5,0.38,2.13,12.3,7.3,-2.42,-3.36
495,1983,150.662675,-34.0260617,4.6,6.8,0.37,2.16,12.1,7.0,-2.4,-3.34
496,1987,150.6626717,-34.02608,4.3,6.3,0.39,2.15,11.6,6.8,-2.33,-3.24
497,1991,150.6626683,-34.0261,4.3,6.4,0.38,2.02,11.2,6.9,-2.27,-3.18
498,1995,150.6626633,-34.02612,4.7,6.1,0.36,2.06,11.2,6.7,-2.27,-3.15
499,1999,150.66266,-34.02614,4.8,6.1,0.39,2.14,10.9,6.4,-2.32,-3.08
500,2003,150.6626567,-34.02616,4.3,6.0,0.39,2.13,10.0,6.1,-2.23,-3.04
501,2007,150.6626517,-34.02618,4.0,6.1,0.38,2.07,9.8,5.8,-2.2,-3.04
502,2011,150.6626467,-34.0262017,4.0,5.6,0.37,2.03,9.6,5.3,-2.17,-3.09
503,2015,150.6626417,-34.0262233,3.7,5.7,0.39,2.0,9.6,5.9,-2.16,-3.08
504,2019,150.6626383,-34.0262433,3.4,5.2,0.41,2.03,9.6,5.3,-2.16,-3.01
505,2023,150.6626317,-34.026265,3.5,5.5,0.43,2.02,9.5,5.4,-2.17,-3.02
506,2027,150.6626267,-34.0262867,3.0,5.4,0.47,2.1,9.9,5.4,-2.23,-3.03
507,2031,150.66262,-34.0263083,3.0,5.1,0.45,2.11,10.1,5.7,-2.2,-3.01
508,2035,150.662615,-34.02633,3.3,5.1,0.42,2.05,10.0,5.7,-2.21,-3.1
509,2039,150.6626083,-34.0263517,3.1,5.1,0.42,2.05,10.4,6.3,-2.28,-3.25
510,2043,150.6626033,-34.0263733,3.5,5.1,0.4,2.09,11.2,6.3,-2.36,-3.38
511,2047,150.6625983,-34.026395,3.7,5.1,0.35,2.11,11.8,6.3,-2.51,-3.58
512,2051,150.6625917,-34.0264183,3.8,5.2,0.38,2.24,12.7,6.8,-2.74,-3.84
513,2055,150.6625867,-34.0264383,2.1,4.1,0.24,2.31,13.3,6.8,-2.93,-4.1
514,2059,150.66258,-34.02646,3.6,4.5,0.31,2.41,13.5,6.7,-3.0,-4.14
515,2063,150.662575,-34.0264817,3.6,3.5,0.31,2.38,12.8,6.0,-2.93,-4.07
516,2067,150.6625683,-34.0265017,3.1,3.9,0.27,2.28,12.1,5.8,-2.85,-4.07
517,2071,150.6625617,-34.0265217,2.7,3.5,0.34,2.33,12.3,5.9,-2.85,-3.95
518,2075,150.6625533,-34.02654,2.8,3.3,0.34,2.37,12.2,5.6,-2.87,-3.99
519,2079,150.662535,-34.0265483,2.4,3.3,0.37,2.38,12.0,5.3,-2.88,-4.0
520,2083,150.662515,-34.0265483,2.1,3.5,0.48,2.46,12.5,5.2,-2.81,-3.75
521,2087,150.6624983,-34.02654,2.6,3.7,0.4,2.46,11.5,5.3,-2.81,-3.83
522,2091,150.6624917,-34.026525,2.8,4.0,0.48,2.58,11.2,4.6,-2.8,-3.7
523,2095,150.662495,-34.0265067,2.8,4.0,0.5,2.67,11.1,5.0,-2.78,-3.73
524,2099,150.6625,-34.02649,2.7,4.3,0.46,2.6,11.7,5.5,-2.85,-3.77
525,2103,150.6625067,-34.0264717,2.7,3.6,0.43,2.55,12.1,5.7,-2.87,-3.84
526,2107,150.6625117,-34.0264517,2.4,3.4,0.47,2.47,12.3,5.8,-2.86,-3.84
527,2111,150.6625167,-34.0264317,2.7,3.6,0.36,2.39,12.3,5.6,-2.9,-3.92
528,2115,150.6625217,-34.02641,2.6,3.7,0.35,2.41,12.5,5.7,-2.89,-3.88
529,2119,150.6625283,-34.0263867,2.8,3.9,0.39,2.44,12.6,6.4,-2.88,-3.89
530,2123,150.662535,-34.0263633,3.1,4.7,0.31,2.38,12.6,6.5,-2.86,-3.95
531,2127,150.6625417,-34.0263383,2.5,4.0,0.22,2.28,13.0,6.9,-2.75,-3.87
532,2131,150.6625467,-34.026315,3.7,4.8,0.3,2.14,12.7,6.4,-2.68,-3.8
533,2135,150.6625533,-34.0262917,4.4,5.4,0.37,2.2,13.0,7.2,-2.58,-3.61
534,2139,150.66256,-34.0262683,4.7,5.5,0.38,2.2,13.7,6.8,-2.48,-3.39
535,2143,150.6625667,-34.026245,3.8,5.5,0.42,2.11,10.7,6.2,-2.28,-3.15
536,2147,150.662575,-34.0262217,3.8,5.7,0.45,2.03,10.1,5.7,-2.18,-2.97
537,2151,150.6625817,-34.0261983,3.9,5.5,0.43,2.06,10.0,5.5,-2.18,-2.92
538,2155,150.6625883,-34.026175,3.8,5.1,0.44,2.15,10.2,5.7,-2.23,-2.93
539,2159,150.6625967,-34.0261517,3.6,5.4,0.42,2.17,10.0,5.6,-2.21,-2.9
540,2163,150.6626033,-34.02613,3.7,5.6,0.4,2.1,9.9,5.7,-2.16,-2.92
